trade_date,raw_close,adj_close,asof_timestamp
2020-01-02T00:00:00,199.086669921875,199.086669921875,2020-01-02T16:00:00
2020-01-03T00:00:00,197.77999877929688,197.77999877929688,2020-01-03T16:00:00
2020-01-06T00:00:00,198.586669921875,198.586669921875,2020-01-06T16:00:00
2020-01-07T00:00:00,194.26666259765625,194.26666259765625,2020-01-07T16:00:00
2020-01-08T00:00:00,193.92666625976562,193.92666625976562,2020-01-08T16:00:00
2020-01-09T00:00:00,195.26333618164062,195.26333618164062,2020-01-09T16:00:00
2020-01-10T00:00:00,199.57333374023438,199.57333374023438,2020-01-10T16:00:00
2020-01-13T00:00:00,201.0399932861328,201.0399932861328,2020-01-13T16:00:00
2020-01-14T00:00:00,200.89666748046875,200.89666748046875,2020-01-14T16:00:00
2020-01-15T00:00:00,199.0800018310547,199.0800018310547,2020-01-15T16:00:00
2020-01-16T00:00:00,199.42999267578125,199.42999267578125,2020-01-16T16:00:00
2020-01-17T00:00:00,200.00999450683594,200.00999450683594,2020-01-17T16:00:00
2020-01-21T00:00:00,200.5500030517578,200.5500030517578,2020-01-21T16:00:00
2020-01-22T00:00:00,203.413330078125,203.413330078125,2020-01-22T16:00:00
2020-01-23T00:00:00,205.0,205.0,2020-01-23T16:00:00
2020-01-24T00:00:00,196.39999389648438,196.39999389648438,2020-01-24T16:00:00
2020-01-27T00:00:00,189.1666717529297,189.1666717529297,2020-01-27T16:00:00
2020-01-28T00:00:00,189.91000366210938,189.91000366210938,2020-01-28T16:00:00
2020-01-29T00:00:00,190.47000122070312,190.47000122070312,2020-01-29T16:00:00
2020-01-30T00:00:00,190.27999877929688,190.27999877929688,2020-01-30T16:00:00
2020-01-31T00:00:00,186.5933380126953,186.5933380126953,2020-01-31T16:00:00
2020-02-03T00:00:00,188.5399932861328,188.5399932861328,2020-02-03T16:00:00
2020-02-04T00:00:00,191.35667419433594,191.35667419433594,2020-02-04T16:00:00
2020-02-05T00:00:00,192.18666076660156,192.18666076660156,2020-02-05T16:00:00
2020-02-06T00:00:00,193.85000610351562,193.85000610351562,2020-02-06T16:00:00
2020-02-07T00:00:00,193.14332580566406,193.14332580566406,2020-02-07T16:00:00
2020-02-10T00:00:00,194.97666931152344,194.97666931152344,2020-02-10T16:00:00
2020-02-11T00:00:00,195.94000244140625,195.94000244140625,2020-02-11T16:00:00
2020-02-12T00:00:00,197.6133270263672,197.6133270263672,2020-02-12T16:00:00
2020-02-13T00:00:00,200.11666870117188,200.11666870117188,2020-02-13T16:00:00
2020-02-14T00:00:00,201.1199951171875,201.1199951171875,2020-02-14T16:00:00
2020-02-18T00:00:00,201.55667114257812,201.55667114257812,2020-02-18T16:00:00
