trade_date,raw_close,adj_close,asof_timestamp
2020-01-02T00:00:00,302.8299865722656,285.9007568359375,2020-01-02T16:00:00
2020-01-03T00:00:00,297.95001220703125,281.2936706542969,2020-01-03T16:00:00
2020-01-06T00:00:00,295.5799865722656,279.05609130859375,2020-01-06T16:00:00
2020-01-07T00:00:00,298.7900085449219,282.0866394042969,2020-01-07T16:00:00
2020-01-08T00:00:00,301.8900146484375,285.0133972167969,2020-01-08T16:00:00
2020-01-09T00:00:00,301.3800048828125,284.53192138671875,2020-01-09T16:00:00
2020-01-10T00:00:00,296.17999267578125,279.62255859375,2020-01-10T16:00:00
2020-01-13T00:00:00,301.45001220703125,284.5979309082031,2020-01-13T16:00:00
2020-01-14T00:00:00,302.54998779296875,285.6364440917969,2020-01-14T16:00:00
2020-01-15T00:00:00,300.0799865722656,283.3044738769531,2020-01-15T16:00:00
2020-01-16T00:00:00,301.0799865722656,284.2486267089844,2020-01-16T16:00:00
2020-01-17T00:00:00,300.0400085449219,283.26678466796875,2020-01-17T16:00:00
2020-01-21T00:00:00,298.3999938964844,281.7184753417969,2020-01-21T16:00:00
2020-01-22T00:00:00,296.25,279.6886291503906,2020-01-22T16:00:00
2020-01-23T00:00:00,294.32000732421875,277.8666076660156,2020-01-23T16:00:00
2020-01-24T00:00:00,295.8299865722656,279.29217529296875,2020-01-24T16:00:00
2020-01-27T00:00:00,284.2799987792969,268.38775634765625,2020-01-27T16:00:00
2020-01-28T00:00:00,290.17999267578125,273.9579772949219,2020-01-28T16:00:00
2020-01-29T00:00:00,296.1400146484375,279.5848693847656,2020-01-29T16:00:00
2020-01-30T00:00:00,294.3800048828125,277.9231872558594,2020-01-30T16:00:00
2020-01-31T00:00:00,280.6600036621094,264.97027587890625,2020-01-31T16:00:00
2020-02-03T00:00:00,288.1600036621094,272.0509338378906,2020-02-03T16:00:00
2020-02-04T00:00:00,299.2300109863281,282.5021057128906,2020-02-04T16:00:00
2020-02-05T00:00:00,306.32000732421875,289.19573974609375,2020-02-05T16:00:00
2020-02-06T00:00:00,309.54998779296875,292.2451171875,2020-02-06T16:00:00
2020-02-07T00:00:00,304.9700012207031,287.921142578125,2020-02-07T16:00:00
2020-02-10T00:00:00,309.67999267578125,292.3677978515625,2020-02-10T16:00:00
2020-02-11T00:00:00,316.010009765625,298.3439636230469,2020-02-11T16:00:00
2020-02-12T00:00:00,317.44000244140625,299.6941223144531,2020-02-12T16:00:00
2020-02-13T00:00:00,317.25,299.51470947265625,2020-02-13T16:00:00
2020-02-14T00:00:00,316.29998779296875,298.6177978515625,2020-02-14T16:00:00
2020-02-18T00:00:00,309.17999267578125,291.89581298828125,2020-02-18T16:00:00
2020-02-19T00:00:00,317.3900146484375,299.64691162109375,2020-02-19T16:00:00
2020-02-20T00:00:00,313.4700012207031,295.9460754394531,2020-02-20T16:00:00
2020-02-21T00:00:00,306.0,288.8936462402344,2020-02-21T16:00:00
2020-02-24T00:00:00,290.3999938964844,274.165771484375,2020-02-24T16:00:00
2020-02-25T00:00:00,284.5899963378906,268.6804504394531,2020-02-25T16:00:00
2020-02-26T00:00:00,286.32000732421875,270.3138122558594,2020-02-26T16:00:00
2020-02-27T00:00:00,277.2300109863281,261.73193359375,2020-02-27T16:00:00
2020-02-28T00:00:00,276.7099914550781,261.24102783203125,2020-02-28T16:00:00
2020-03-02T00:00:00,287.489990234375,271.41839599609375,2020-03-02T16:00:00
2020-03-03T00:00:00,284.29998779296875,268.40673828125,2020-03-03T16:00:00
2020-03-04T00:00:00,301.6099853515625,284.74896240234375,2020-03-04T16:00:00
2020-03-05T00:00:00,288.25,272.1358642578125,2020-03-05T16:00:00
2020-03-06T00:00:00,288.1099853515625,272.0036926269531,2020-03-06T16:00:00
2020-03-09T00:00:00,263.9100036621094,249.15660095214844,2020-03-09T16:00:00
2020-03-10T00:00:00,279.760009765625,264.12054443359375,2020-03-10T16:00:00
2020-03-11T00:00:00,264.1400146484375,249.37364196777344,2020-03-11T16:00:00
2020-03-12T00:00:00,240.75,227.29129028320312,2020-03-12T16:00:00
2020-03-13T00:00:00,256.95001220703125,242.58567810058594,2020-03-13T16:00:00
2020-03-16T00:00:00,229.36000061035156,216.53805541992188,2020-03-16T16:00:00
2020-03-17T00:00:00,238.33999633789062,225.0160369873047,2020-03-17T16:00:00
2020-03-18T00:00:00,196.99000549316406,185.9775848388672,2020-03-18T16:00:00
2020-03-19T00:00:00,214.02999877929688,202.06500244140625,2020-03-19T16:00:00
2020-03-20T00:00:00,216.10000610351562,204.0193328857422,2020-03-20T16:00:00
2020-03-23T00:00:00,233.14999389648438,220.1161346435547,2020-03-23T16:00:00
2020-03-24T00:00:00,260.2099914550781,245.66342163085938,2020-03-24T16:00:00
2020-03-25T00:00:00,262.07000732421875,247.41943359375,2020-03-25T16:00:00
2020-03-26T00:00:00,275.8999938964844,260.4762878417969,2020-03-26T16:00:00
2020-03-27T00:00:00,252.6199951171875,238.49774169921875,2020-03-27T16:00:00
2020-03-30T00:00:00,268.0299987792969,253.04629516601562,2020-03-30T16:00:00
2020-03-31T00:00:00,261.6400146484375,247.0135498046875,2020-03-31T16:00:00
2020-04-01T00:00:00,249.00999450683594,235.0895538330078,2020-04-01T16:00:00
2020-04-02T00:00:00,247.27999877929688,233.45628356933594,2020-04-02T16:00:00
