trade_date,ticker,asof_timestamp,instrument_id
2024-01-05,AAPL,2024-01-05T16:00:00,AAPL
2024-01-05,MSFT,2024-01-05T16:00:00,MSFT
2024-01-05,NVDA,2024-01-05T16:00:00,NVDA
2024-01-05,AMZN,2024-01-05T16:00:00,AMZN
2024-01-05,META,2024-01-05T16:00:00,META
2024-01-05,GOOGL,2024-01-05T16:00:00,GOOGL
2024-01-05,GOOG,2024-01-05T16:00:00,GOOG
2024-01-05,TSLA,2024-01-05T16:00:00,TSLA
2024-01-05,AVGO,2024-01-05T16:00:00,AVGO
2024-01-05,COST,2024-01-05T16:00:00,COST
2024-01-05,NFLX,2024-01-05T16:00:00,NFLX
2024-01-05,AMD,2024-01-05T16:00:00,AMD
2024-01-05,ADBE,2024-01-05T16:00:00,ADBE
2024-01-05,QCOM,2024-01-05T16:00:00,QCOM
2024-01-05,PEP,2024-01-05T16:00:00,PEP
2024-01-05,INTU,2024-01-05T16:00:00,INTU
2024-01-05,CSCO,2024-01-05T16:00:00,CSCO
2024-01-05,TXN,2024-01-05T16:00:00,TXN
2024-01-05,AMGN,2024-01-05T16:00:00,AMGN
2024-01-05,AMAT,2024-01-05T16:00:00,AMAT
