trade_date,ticker,asof_timestamp,instrument_id
2025-10-17,AAPL,2025-10-17T16:00:00,AAPL
2025-10-17,MSFT,2025-10-17T16:00:00,MSFT
2025-10-17,NVDA,2025-10-17T16:00:00,NVDA
2025-10-17,AMZN,2025-10-17T16:00:00,AMZN
2025-10-17,META,2025-10-17T16:00:00,META
2025-10-17,GOOGL,2025-10-17T16:00:00,GOOGL
2025-10-17,GOOG,2025-10-17T16:00:00,GOOG
2025-10-17,TSLA,2025-10-17T16:00:00,TSLA
2025-10-17,AVGO,2025-10-17T16:00:00,AVGO
2025-10-17,COST,2025-10-17T16:00:00,COST
2025-10-17,NFLX,2025-10-17T16:00:00,NFLX
2025-10-17,AMD,2025-10-17T16:00:00,AMD
2025-10-17,ADBE,2025-10-17T16:00:00,ADBE
2025-10-17,QCOM,2025-10-17T16:00:00,QCOM
2025-10-17,PEP,2025-10-17T16:00:00,PEP
2025-10-17,INTU,2025-10-17T16:00:00,INTU
2025-10-17,CSCO,2025-10-17T16:00:00,CSCO
2025-10-17,TXN,2025-10-17T16:00:00,TXN
2025-10-17,AMGN,2025-10-17T16:00:00,AMGN
2025-10-17,AMAT,2025-10-17T16:00:00,AMAT
