trade_date,ticker,asof_timestamp,instrument_id
2024-09-06,AAPL,2024-09-06T16:00:00,AAPL
2024-09-06,MSFT,2024-09-06T16:00:00,MSFT
2024-09-06,NVDA,2024-09-06T16:00:00,NVDA
2024-09-06,AMZN,2024-09-06T16:00:00,AMZN
2024-09-06,META,2024-09-06T16:00:00,META
2024-09-06,GOOGL,2024-09-06T16:00:00,GOOGL
2024-09-06,GOOG,2024-09-06T16:00:00,GOOG
2024-09-06,TSLA,2024-09-06T16:00:00,TSLA
2024-09-06,AVGO,2024-09-06T16:00:00,AVGO
2024-09-06,COST,2024-09-06T16:00:00,COST
2024-09-06,NFLX,2024-09-06T16:00:00,NFLX
2024-09-06,AMD,2024-09-06T16:00:00,AMD
2024-09-06,ADBE,2024-09-06T16:00:00,ADBE
2024-09-06,QCOM,2024-09-06T16:00:00,QCOM
2024-09-06,PEP,2024-09-06T16:00:00,PEP
2024-09-06,INTU,2024-09-06T16:00:00,INTU
2024-09-06,CSCO,2024-09-06T16:00:00,CSCO
2024-09-06,TXN,2024-09-06T16:00:00,TXN
2024-09-06,AMGN,2024-09-06T16:00:00,AMGN
2024-09-06,AMAT,2024-09-06T16:00:00,AMAT
