trade_date,ticker,asof_timestamp,instrument_id
2022-01-21,AAPL,2022-01-21T16:00:00,AAPL
2022-01-21,MSFT,2022-01-21T16:00:00,MSFT
2022-01-21,NVDA,2022-01-21T16:00:00,NVDA
2022-01-21,AMZN,2022-01-21T16:00:00,AMZN
2022-01-21,META,2022-01-21T16:00:00,META
2022-01-21,GOOGL,2022-01-21T16:00:00,GOOGL
2022-01-21,GOOG,2022-01-21T16:00:00,GOOG
2022-01-21,TSLA,2022-01-21T16:00:00,TSLA
2022-01-21,AVGO,2022-01-21T16:00:00,AVGO
2022-01-21,COST,2022-01-21T16:00:00,COST
2022-01-21,NFLX,2022-01-21T16:00:00,NFLX
2022-01-21,AMD,2022-01-21T16:00:00,AMD
2022-01-21,ADBE,2022-01-21T16:00:00,ADBE
2022-01-21,QCOM,2022-01-21T16:00:00,QCOM
2022-01-21,PEP,2022-01-21T16:00:00,PEP
2022-01-21,INTU,2022-01-21T16:00:00,INTU
2022-01-21,CSCO,2022-01-21T16:00:00,CSCO
2022-01-21,TXN,2022-01-21T16:00:00,TXN
2022-01-21,AMGN,2022-01-21T16:00:00,AMGN
2022-01-21,AMAT,2022-01-21T16:00:00,AMAT
