trade_date,ticker,asof_timestamp,instrument_id
2025-04-25,AAPL,2025-04-25T16:00:00,AAPL
2025-04-25,MSFT,2025-04-25T16:00:00,MSFT
2025-04-25,NVDA,2025-04-25T16:00:00,NVDA
2025-04-25,AMZN,2025-04-25T16:00:00,AMZN
2025-04-25,META,2025-04-25T16:00:00,META
2025-04-25,GOOGL,2025-04-25T16:00:00,GOOGL
2025-04-25,GOOG,2025-04-25T16:00:00,GOOG
2025-04-25,TSLA,2025-04-25T16:00:00,TSLA
2025-04-25,AVGO,2025-04-25T16:00:00,AVGO
2025-04-25,COST,2025-04-25T16:00:00,COST
2025-04-25,NFLX,2025-04-25T16:00:00,NFLX
2025-04-25,AMD,2025-04-25T16:00:00,AMD
2025-04-25,ADBE,2025-04-25T16:00:00,ADBE
2025-04-25,QCOM,2025-04-25T16:00:00,QCOM
2025-04-25,PEP,2025-04-25T16:00:00,PEP
2025-04-25,INTU,2025-04-25T16:00:00,INTU
2025-04-25,CSCO,2025-04-25T16:00:00,CSCO
2025-04-25,TXN,2025-04-25T16:00:00,TXN
2025-04-25,AMGN,2025-04-25T16:00:00,AMGN
2025-04-25,AMAT,2025-04-25T16:00:00,AMAT
