trade_date,ticker,asof_timestamp,instrument_id
2023-07-21,AAPL,2023-07-21T16:00:00,AAPL
2023-07-21,MSFT,2023-07-21T16:00:00,MSFT
2023-07-21,NVDA,2023-07-21T16:00:00,NVDA
2023-07-21,AMZN,2023-07-21T16:00:00,AMZN
2023-07-21,META,2023-07-21T16:00:00,META
2023-07-21,GOOGL,2023-07-21T16:00:00,GOOGL
2023-07-21,GOOG,2023-07-21T16:00:00,GOOG
2023-07-21,TSLA,2023-07-21T16:00:00,TSLA
2023-07-21,AVGO,2023-07-21T16:00:00,AVGO
2023-07-21,COST,2023-07-21T16:00:00,COST
2023-07-21,NFLX,2023-07-21T16:00:00,NFLX
2023-07-21,AMD,2023-07-21T16:00:00,AMD
2023-07-21,ADBE,2023-07-21T16:00:00,ADBE
2023-07-21,QCOM,2023-07-21T16:00:00,QCOM
2023-07-21,PEP,2023-07-21T16:00:00,PEP
2023-07-21,INTU,2023-07-21T16:00:00,INTU
2023-07-21,CSCO,2023-07-21T16:00:00,CSCO
2023-07-21,TXN,2023-07-21T16:00:00,TXN
2023-07-21,AMGN,2023-07-21T16:00:00,AMGN
2023-07-21,AMAT,2023-07-21T16:00:00,AMAT
