trade_date,ticker,asof_timestamp,instrument_id
2025-09-05,AAPL,2025-09-05T16:00:00,AAPL
2025-09-05,MSFT,2025-09-05T16:00:00,MSFT
2025-09-05,NVDA,2025-09-05T16:00:00,NVDA
2025-09-05,AMZN,2025-09-05T16:00:00,AMZN
2025-09-05,META,2025-09-05T16:00:00,META
2025-09-05,GOOGL,2025-09-05T16:00:00,GOOGL
2025-09-05,GOOG,2025-09-05T16:00:00,GOOG
2025-09-05,TSLA,2025-09-05T16:00:00,TSLA
2025-09-05,AVGO,2025-09-05T16:00:00,AVGO
2025-09-05,COST,2025-09-05T16:00:00,COST
2025-09-05,NFLX,2025-09-05T16:00:00,NFLX
2025-09-05,AMD,2025-09-05T16:00:00,AMD
2025-09-05,ADBE,2025-09-05T16:00:00,ADBE
2025-09-05,QCOM,2025-09-05T16:00:00,QCOM
2025-09-05,PEP,2025-09-05T16:00:00,PEP
2025-09-05,INTU,2025-09-05T16:00:00,INTU
2025-09-05,CSCO,2025-09-05T16:00:00,CSCO
2025-09-05,TXN,2025-09-05T16:00:00,TXN
2025-09-05,AMGN,2025-09-05T16:00:00,AMGN
2025-09-05,AMAT,2025-09-05T16:00:00,AMAT
