trade_date,ticker,asof_timestamp,instrument_id
2024-01-12,AAPL,2024-01-12T16:00:00,AAPL
2024-01-12,MSFT,2024-01-12T16:00:00,MSFT
2024-01-12,NVDA,2024-01-12T16:00:00,NVDA
2024-01-12,AMZN,2024-01-12T16:00:00,AMZN
2024-01-12,META,2024-01-12T16:00:00,META
2024-01-12,GOOGL,2024-01-12T16:00:00,GOOGL
2024-01-12,GOOG,2024-01-12T16:00:00,GOOG
2024-01-12,TSLA,2024-01-12T16:00:00,TSLA
2024-01-12,AVGO,2024-01-12T16:00:00,AVGO
2024-01-12,COST,2024-01-12T16:00:00,COST
2024-01-12,NFLX,2024-01-12T16:00:00,NFLX
2024-01-12,AMD,2024-01-12T16:00:00,AMD
2024-01-12,ADBE,2024-01-12T16:00:00,ADBE
2024-01-12,QCOM,2024-01-12T16:00:00,QCOM
2024-01-12,PEP,2024-01-12T16:00:00,PEP
2024-01-12,INTU,2024-01-12T16:00:00,INTU
2024-01-12,CSCO,2024-01-12T16:00:00,CSCO
2024-01-12,TXN,2024-01-12T16:00:00,TXN
2024-01-12,AMGN,2024-01-12T16:00:00,AMGN
2024-01-12,AMAT,2024-01-12T16:00:00,AMAT
