trade_date,ticker,asof_timestamp,instrument_id
2022-07-29,AAPL,2022-07-29T16:00:00,AAPL
2022-07-29,MSFT,2022-07-29T16:00:00,MSFT
2022-07-29,NVDA,2022-07-29T16:00:00,NVDA
2022-07-29,AMZN,2022-07-29T16:00:00,AMZN
2022-07-29,META,2022-07-29T16:00:00,META
2022-07-29,GOOGL,2022-07-29T16:00:00,GOOGL
2022-07-29,GOOG,2022-07-29T16:00:00,GOOG
2022-07-29,TSLA,2022-07-29T16:00:00,TSLA
2022-07-29,AVGO,2022-07-29T16:00:00,AVGO
2022-07-29,COST,2022-07-29T16:00:00,COST
2022-07-29,NFLX,2022-07-29T16:00:00,NFLX
2022-07-29,AMD,2022-07-29T16:00:00,AMD
2022-07-29,ADBE,2022-07-29T16:00:00,ADBE
2022-07-29,QCOM,2022-07-29T16:00:00,QCOM
2022-07-29,PEP,2022-07-29T16:00:00,PEP
2022-07-29,INTU,2022-07-29T16:00:00,INTU
2022-07-29,CSCO,2022-07-29T16:00:00,CSCO
2022-07-29,TXN,2022-07-29T16:00:00,TXN
2022-07-29,AMGN,2022-07-29T16:00:00,AMGN
2022-07-29,AMAT,2022-07-29T16:00:00,AMAT
