trade_date,ticker,asof_timestamp,instrument_id
2021-08-20,AAPL,2021-08-20T16:00:00,AAPL
2021-08-20,MSFT,2021-08-20T16:00:00,MSFT
2021-08-20,NVDA,2021-08-20T16:00:00,NVDA
2021-08-20,AMZN,2021-08-20T16:00:00,AMZN
2021-08-20,META,2021-08-20T16:00:00,META
2021-08-20,GOOGL,2021-08-20T16:00:00,GOOGL
2021-08-20,GOOG,2021-08-20T16:00:00,GOOG
2021-08-20,TSLA,2021-08-20T16:00:00,TSLA
2021-08-20,AVGO,2021-08-20T16:00:00,AVGO
2021-08-20,COST,2021-08-20T16:00:00,COST
2021-08-20,NFLX,2021-08-20T16:00:00,NFLX
2021-08-20,AMD,2021-08-20T16:00:00,AMD
2021-08-20,ADBE,2021-08-20T16:00:00,ADBE
2021-08-20,QCOM,2021-08-20T16:00:00,QCOM
2021-08-20,PEP,2021-08-20T16:00:00,PEP
2021-08-20,INTU,2021-08-20T16:00:00,INTU
2021-08-20,CSCO,2021-08-20T16:00:00,CSCO
2021-08-20,TXN,2021-08-20T16:00:00,TXN
2021-08-20,AMGN,2021-08-20T16:00:00,AMGN
2021-08-20,AMAT,2021-08-20T16:00:00,AMAT
