trade_date,ticker,asof_timestamp,instrument_id
2023-05-19,AAPL,2023-05-19T16:00:00,AAPL
2023-05-19,MSFT,2023-05-19T16:00:00,MSFT
2023-05-19,NVDA,2023-05-19T16:00:00,NVDA
2023-05-19,AMZN,2023-05-19T16:00:00,AMZN
2023-05-19,META,2023-05-19T16:00:00,META
2023-05-19,GOOGL,2023-05-19T16:00:00,GOOGL
2023-05-19,GOOG,2023-05-19T16:00:00,GOOG
2023-05-19,TSLA,2023-05-19T16:00:00,TSLA
2023-05-19,AVGO,2023-05-19T16:00:00,AVGO
2023-05-19,COST,2023-05-19T16:00:00,COST
2023-05-19,NFLX,2023-05-19T16:00:00,NFLX
2023-05-19,AMD,2023-05-19T16:00:00,AMD
2023-05-19,ADBE,2023-05-19T16:00:00,ADBE
2023-05-19,QCOM,2023-05-19T16:00:00,QCOM
2023-05-19,PEP,2023-05-19T16:00:00,PEP
2023-05-19,INTU,2023-05-19T16:00:00,INTU
2023-05-19,CSCO,2023-05-19T16:00:00,CSCO
2023-05-19,TXN,2023-05-19T16:00:00,TXN
2023-05-19,AMGN,2023-05-19T16:00:00,AMGN
2023-05-19,AMAT,2023-05-19T16:00:00,AMAT
