trade_date,ticker,asof_timestamp,instrument_id
2022-01-28,AAPL,2022-01-28T16:00:00,AAPL
2022-01-28,MSFT,2022-01-28T16:00:00,MSFT
2022-01-28,NVDA,2022-01-28T16:00:00,NVDA
2022-01-28,AMZN,2022-01-28T16:00:00,AMZN
2022-01-28,META,2022-01-28T16:00:00,META
2022-01-28,GOOGL,2022-01-28T16:00:00,GOOGL
2022-01-28,GOOG,2022-01-28T16:00:00,GOOG
2022-01-28,TSLA,2022-01-28T16:00:00,TSLA
2022-01-28,AVGO,2022-01-28T16:00:00,AVGO
2022-01-28,COST,2022-01-28T16:00:00,COST
2022-01-28,NFLX,2022-01-28T16:00:00,NFLX
2022-01-28,AMD,2022-01-28T16:00:00,AMD
2022-01-28,ADBE,2022-01-28T16:00:00,ADBE
2022-01-28,QCOM,2022-01-28T16:00:00,QCOM
2022-01-28,PEP,2022-01-28T16:00:00,PEP
2022-01-28,INTU,2022-01-28T16:00:00,INTU
2022-01-28,CSCO,2022-01-28T16:00:00,CSCO
2022-01-28,TXN,2022-01-28T16:00:00,TXN
2022-01-28,AMGN,2022-01-28T16:00:00,AMGN
2022-01-28,AMAT,2022-01-28T16:00:00,AMAT
