trade_date,ticker,asof_timestamp,instrument_id
2022-07-08,AAPL,2022-07-08T16:00:00,AAPL
2022-07-08,MSFT,2022-07-08T16:00:00,MSFT
2022-07-08,NVDA,2022-07-08T16:00:00,NVDA
2022-07-08,AMZN,2022-07-08T16:00:00,AMZN
2022-07-08,META,2022-07-08T16:00:00,META
2022-07-08,GOOGL,2022-07-08T16:00:00,GOOGL
2022-07-08,GOOG,2022-07-08T16:00:00,GOOG
2022-07-08,TSLA,2022-07-08T16:00:00,TSLA
2022-07-08,AVGO,2022-07-08T16:00:00,AVGO
2022-07-08,COST,2022-07-08T16:00:00,COST
2022-07-08,NFLX,2022-07-08T16:00:00,NFLX
2022-07-08,AMD,2022-07-08T16:00:00,AMD
2022-07-08,ADBE,2022-07-08T16:00:00,ADBE
2022-07-08,QCOM,2022-07-08T16:00:00,QCOM
2022-07-08,PEP,2022-07-08T16:00:00,PEP
2022-07-08,INTU,2022-07-08T16:00:00,INTU
2022-07-08,CSCO,2022-07-08T16:00:00,CSCO
2022-07-08,TXN,2022-07-08T16:00:00,TXN
2022-07-08,AMGN,2022-07-08T16:00:00,AMGN
2022-07-08,AMAT,2022-07-08T16:00:00,AMAT
