trade_date,ticker,asof_timestamp,instrument_id
2023-08-25,AAPL,2023-08-25T16:00:00,AAPL
2023-08-25,MSFT,2023-08-25T16:00:00,MSFT
2023-08-25,NVDA,2023-08-25T16:00:00,NVDA
2023-08-25,AMZN,2023-08-25T16:00:00,AMZN
2023-08-25,META,2023-08-25T16:00:00,META
2023-08-25,GOOGL,2023-08-25T16:00:00,GOOGL
2023-08-25,GOOG,2023-08-25T16:00:00,GOOG
2023-08-25,TSLA,2023-08-25T16:00:00,TSLA
2023-08-25,AVGO,2023-08-25T16:00:00,AVGO
2023-08-25,COST,2023-08-25T16:00:00,COST
2023-08-25,NFLX,2023-08-25T16:00:00,NFLX
2023-08-25,AMD,2023-08-25T16:00:00,AMD
2023-08-25,ADBE,2023-08-25T16:00:00,ADBE
2023-08-25,QCOM,2023-08-25T16:00:00,QCOM
2023-08-25,PEP,2023-08-25T16:00:00,PEP
2023-08-25,INTU,2023-08-25T16:00:00,INTU
2023-08-25,CSCO,2023-08-25T16:00:00,CSCO
2023-08-25,TXN,2023-08-25T16:00:00,TXN
2023-08-25,AMGN,2023-08-25T16:00:00,AMGN
2023-08-25,AMAT,2023-08-25T16:00:00,AMAT
