trade_date,ticker,asof_timestamp,instrument_id
2023-01-27,AAPL,2023-01-27T16:00:00,AAPL
2023-01-27,MSFT,2023-01-27T16:00:00,MSFT
2023-01-27,NVDA,2023-01-27T16:00:00,NVDA
2023-01-27,AMZN,2023-01-27T16:00:00,AMZN
2023-01-27,META,2023-01-27T16:00:00,META
2023-01-27,GOOGL,2023-01-27T16:00:00,GOOGL
2023-01-27,GOOG,2023-01-27T16:00:00,GOOG
2023-01-27,TSLA,2023-01-27T16:00:00,TSLA
2023-01-27,AVGO,2023-01-27T16:00:00,AVGO
2023-01-27,COST,2023-01-27T16:00:00,COST
2023-01-27,NFLX,2023-01-27T16:00:00,NFLX
2023-01-27,AMD,2023-01-27T16:00:00,AMD
2023-01-27,ADBE,2023-01-27T16:00:00,ADBE
2023-01-27,QCOM,2023-01-27T16:00:00,QCOM
2023-01-27,PEP,2023-01-27T16:00:00,PEP
2023-01-27,INTU,2023-01-27T16:00:00,INTU
2023-01-27,CSCO,2023-01-27T16:00:00,CSCO
2023-01-27,TXN,2023-01-27T16:00:00,TXN
2023-01-27,AMGN,2023-01-27T16:00:00,AMGN
2023-01-27,AMAT,2023-01-27T16:00:00,AMAT
