trade_date,ticker,asof_timestamp,instrument_id
2021-08-13,AAPL,2021-08-13T16:00:00,AAPL
2021-08-13,MSFT,2021-08-13T16:00:00,MSFT
2021-08-13,NVDA,2021-08-13T16:00:00,NVDA
2021-08-13,AMZN,2021-08-13T16:00:00,AMZN
2021-08-13,META,2021-08-13T16:00:00,META
2021-08-13,GOOGL,2021-08-13T16:00:00,GOOGL
2021-08-13,GOOG,2021-08-13T16:00:00,GOOG
2021-08-13,TSLA,2021-08-13T16:00:00,TSLA
2021-08-13,AVGO,2021-08-13T16:00:00,AVGO
2021-08-13,COST,2021-08-13T16:00:00,COST
2021-08-13,NFLX,2021-08-13T16:00:00,NFLX
2021-08-13,AMD,2021-08-13T16:00:00,AMD
2021-08-13,ADBE,2021-08-13T16:00:00,ADBE
2021-08-13,QCOM,2021-08-13T16:00:00,QCOM
2021-08-13,PEP,2021-08-13T16:00:00,PEP
2021-08-13,INTU,2021-08-13T16:00:00,INTU
2021-08-13,CSCO,2021-08-13T16:00:00,CSCO
2021-08-13,TXN,2021-08-13T16:00:00,TXN
2021-08-13,AMGN,2021-08-13T16:00:00,AMGN
2021-08-13,AMAT,2021-08-13T16:00:00,AMAT
