trade_date,ticker,asof_timestamp,instrument_id
2024-05-24,AAPL,2024-05-24T16:00:00,AAPL
2024-05-24,MSFT,2024-05-24T16:00:00,MSFT
2024-05-24,NVDA,2024-05-24T16:00:00,NVDA
2024-05-24,AMZN,2024-05-24T16:00:00,AMZN
2024-05-24,META,2024-05-24T16:00:00,META
2024-05-24,GOOGL,2024-05-24T16:00:00,GOOGL
2024-05-24,GOOG,2024-05-24T16:00:00,GOOG
2024-05-24,TSLA,2024-05-24T16:00:00,TSLA
2024-05-24,AVGO,2024-05-24T16:00:00,AVGO
2024-05-24,COST,2024-05-24T16:00:00,COST
2024-05-24,NFLX,2024-05-24T16:00:00,NFLX
2024-05-24,AMD,2024-05-24T16:00:00,AMD
2024-05-24,ADBE,2024-05-24T16:00:00,ADBE
2024-05-24,QCOM,2024-05-24T16:00:00,QCOM
2024-05-24,PEP,2024-05-24T16:00:00,PEP
2024-05-24,INTU,2024-05-24T16:00:00,INTU
2024-05-24,CSCO,2024-05-24T16:00:00,CSCO
2024-05-24,TXN,2024-05-24T16:00:00,TXN
2024-05-24,AMGN,2024-05-24T16:00:00,AMGN
2024-05-24,AMAT,2024-05-24T16:00:00,AMAT
