trade_date,ticker,asof_timestamp,instrument_id
2024-10-04,AAPL,2024-10-04T16:00:00,AAPL
2024-10-04,MSFT,2024-10-04T16:00:00,MSFT
2024-10-04,NVDA,2024-10-04T16:00:00,NVDA
2024-10-04,AMZN,2024-10-04T16:00:00,AMZN
2024-10-04,META,2024-10-04T16:00:00,META
2024-10-04,GOOGL,2024-10-04T16:00:00,GOOGL
2024-10-04,GOOG,2024-10-04T16:00:00,GOOG
2024-10-04,TSLA,2024-10-04T16:00:00,TSLA
2024-10-04,AVGO,2024-10-04T16:00:00,AVGO
2024-10-04,COST,2024-10-04T16:00:00,COST
2024-10-04,NFLX,2024-10-04T16:00:00,NFLX
2024-10-04,AMD,2024-10-04T16:00:00,AMD
2024-10-04,ADBE,2024-10-04T16:00:00,ADBE
2024-10-04,QCOM,2024-10-04T16:00:00,QCOM
2024-10-04,PEP,2024-10-04T16:00:00,PEP
2024-10-04,INTU,2024-10-04T16:00:00,INTU
2024-10-04,CSCO,2024-10-04T16:00:00,CSCO
2024-10-04,TXN,2024-10-04T16:00:00,TXN
2024-10-04,AMGN,2024-10-04T16:00:00,AMGN
2024-10-04,AMAT,2024-10-04T16:00:00,AMAT
