trade_date,ticker,asof_timestamp,instrument_id
2021-04-16,AAPL,2021-04-16T16:00:00,AAPL
2021-04-16,MSFT,2021-04-16T16:00:00,MSFT
2021-04-16,NVDA,2021-04-16T16:00:00,NVDA
2021-04-16,AMZN,2021-04-16T16:00:00,AMZN
2021-04-16,META,2021-04-16T16:00:00,META
2021-04-16,GOOGL,2021-04-16T16:00:00,GOOGL
2021-04-16,GOOG,2021-04-16T16:00:00,GOOG
2021-04-16,TSLA,2021-04-16T16:00:00,TSLA
2021-04-16,AVGO,2021-04-16T16:00:00,AVGO
2021-04-16,COST,2021-04-16T16:00:00,COST
2021-04-16,NFLX,2021-04-16T16:00:00,NFLX
2021-04-16,AMD,2021-04-16T16:00:00,AMD
2021-04-16,ADBE,2021-04-16T16:00:00,ADBE
2021-04-16,QCOM,2021-04-16T16:00:00,QCOM
2021-04-16,PEP,2021-04-16T16:00:00,PEP
2021-04-16,INTU,2021-04-16T16:00:00,INTU
2021-04-16,CSCO,2021-04-16T16:00:00,CSCO
2021-04-16,TXN,2021-04-16T16:00:00,TXN
2021-04-16,AMGN,2021-04-16T16:00:00,AMGN
2021-04-16,AMAT,2021-04-16T16:00:00,AMAT
