trade_date,ticker,asof_timestamp,instrument_id
2024-02-09,AAPL,2024-02-09T16:00:00,AAPL
2024-02-09,MSFT,2024-02-09T16:00:00,MSFT
2024-02-09,NVDA,2024-02-09T16:00:00,NVDA
2024-02-09,AMZN,2024-02-09T16:00:00,AMZN
2024-02-09,META,2024-02-09T16:00:00,META
2024-02-09,GOOGL,2024-02-09T16:00:00,GOOGL
2024-02-09,GOOG,2024-02-09T16:00:00,GOOG
2024-02-09,TSLA,2024-02-09T16:00:00,TSLA
2024-02-09,AVGO,2024-02-09T16:00:00,AVGO
2024-02-09,COST,2024-02-09T16:00:00,COST
2024-02-09,NFLX,2024-02-09T16:00:00,NFLX
2024-02-09,AMD,2024-02-09T16:00:00,AMD
2024-02-09,ADBE,2024-02-09T16:00:00,ADBE
2024-02-09,QCOM,2024-02-09T16:00:00,QCOM
2024-02-09,PEP,2024-02-09T16:00:00,PEP
2024-02-09,INTU,2024-02-09T16:00:00,INTU
2024-02-09,CSCO,2024-02-09T16:00:00,CSCO
2024-02-09,TXN,2024-02-09T16:00:00,TXN
2024-02-09,AMGN,2024-02-09T16:00:00,AMGN
2024-02-09,AMAT,2024-02-09T16:00:00,AMAT
