trade_date,ticker,asof_timestamp,instrument_id
2021-03-26,AAPL,2021-03-26T16:00:00,AAPL
2021-03-26,MSFT,2021-03-26T16:00:00,MSFT
2021-03-26,NVDA,2021-03-26T16:00:00,NVDA
2021-03-26,AMZN,2021-03-26T16:00:00,AMZN
2021-03-26,META,2021-03-26T16:00:00,META
2021-03-26,GOOGL,2021-03-26T16:00:00,GOOGL
2021-03-26,GOOG,2021-03-26T16:00:00,GOOG
2021-03-26,TSLA,2021-03-26T16:00:00,TSLA
2021-03-26,AVGO,2021-03-26T16:00:00,AVGO
2021-03-26,COST,2021-03-26T16:00:00,COST
2021-03-26,NFLX,2021-03-26T16:00:00,NFLX
2021-03-26,AMD,2021-03-26T16:00:00,AMD
2021-03-26,ADBE,2021-03-26T16:00:00,ADBE
2021-03-26,QCOM,2021-03-26T16:00:00,QCOM
2021-03-26,PEP,2021-03-26T16:00:00,PEP
2021-03-26,INTU,2021-03-26T16:00:00,INTU
2021-03-26,CSCO,2021-03-26T16:00:00,CSCO
2021-03-26,TXN,2021-03-26T16:00:00,TXN
2021-03-26,AMGN,2021-03-26T16:00:00,AMGN
2021-03-26,AMAT,2021-03-26T16:00:00,AMAT
