trade_date,ticker,asof_timestamp,instrument_id
2022-02-11,AAPL,2022-02-11T16:00:00,AAPL
2022-02-11,MSFT,2022-02-11T16:00:00,MSFT
2022-02-11,NVDA,2022-02-11T16:00:00,NVDA
2022-02-11,AMZN,2022-02-11T16:00:00,AMZN
2022-02-11,META,2022-02-11T16:00:00,META
2022-02-11,GOOGL,2022-02-11T16:00:00,GOOGL
2022-02-11,GOOG,2022-02-11T16:00:00,GOOG
2022-02-11,TSLA,2022-02-11T16:00:00,TSLA
2022-02-11,AVGO,2022-02-11T16:00:00,AVGO
2022-02-11,COST,2022-02-11T16:00:00,COST
2022-02-11,NFLX,2022-02-11T16:00:00,NFLX
2022-02-11,AMD,2022-02-11T16:00:00,AMD
2022-02-11,ADBE,2022-02-11T16:00:00,ADBE
2022-02-11,QCOM,2022-02-11T16:00:00,QCOM
2022-02-11,PEP,2022-02-11T16:00:00,PEP
2022-02-11,INTU,2022-02-11T16:00:00,INTU
2022-02-11,CSCO,2022-02-11T16:00:00,CSCO
2022-02-11,TXN,2022-02-11T16:00:00,TXN
2022-02-11,AMGN,2022-02-11T16:00:00,AMGN
2022-02-11,AMAT,2022-02-11T16:00:00,AMAT
