trade_date,ticker,asof_timestamp,instrument_id
2025-06-20,AAPL,2025-06-20T16:00:00,AAPL
2025-06-20,MSFT,2025-06-20T16:00:00,MSFT
2025-06-20,NVDA,2025-06-20T16:00:00,NVDA
2025-06-20,AMZN,2025-06-20T16:00:00,AMZN
2025-06-20,META,2025-06-20T16:00:00,META
2025-06-20,GOOGL,2025-06-20T16:00:00,GOOGL
2025-06-20,GOOG,2025-06-20T16:00:00,GOOG
2025-06-20,TSLA,2025-06-20T16:00:00,TSLA
2025-06-20,AVGO,2025-06-20T16:00:00,AVGO
2025-06-20,COST,2025-06-20T16:00:00,COST
2025-06-20,NFLX,2025-06-20T16:00:00,NFLX
2025-06-20,AMD,2025-06-20T16:00:00,AMD
2025-06-20,ADBE,2025-06-20T16:00:00,ADBE
2025-06-20,QCOM,2025-06-20T16:00:00,QCOM
2025-06-20,PEP,2025-06-20T16:00:00,PEP
2025-06-20,INTU,2025-06-20T16:00:00,INTU
2025-06-20,CSCO,2025-06-20T16:00:00,CSCO
2025-06-20,TXN,2025-06-20T16:00:00,TXN
2025-06-20,AMGN,2025-06-20T16:00:00,AMGN
2025-06-20,AMAT,2025-06-20T16:00:00,AMAT
