trade_date,ticker,asof_timestamp,instrument_id
2024-08-16,AAPL,2024-08-16T16:00:00,AAPL
2024-08-16,MSFT,2024-08-16T16:00:00,MSFT
2024-08-16,NVDA,2024-08-16T16:00:00,NVDA
2024-08-16,AMZN,2024-08-16T16:00:00,AMZN
2024-08-16,META,2024-08-16T16:00:00,META
2024-08-16,GOOGL,2024-08-16T16:00:00,GOOGL
2024-08-16,GOOG,2024-08-16T16:00:00,GOOG
2024-08-16,TSLA,2024-08-16T16:00:00,TSLA
2024-08-16,AVGO,2024-08-16T16:00:00,AVGO
2024-08-16,COST,2024-08-16T16:00:00,COST
2024-08-16,NFLX,2024-08-16T16:00:00,NFLX
2024-08-16,AMD,2024-08-16T16:00:00,AMD
2024-08-16,ADBE,2024-08-16T16:00:00,ADBE
2024-08-16,QCOM,2024-08-16T16:00:00,QCOM
2024-08-16,PEP,2024-08-16T16:00:00,PEP
2024-08-16,INTU,2024-08-16T16:00:00,INTU
2024-08-16,CSCO,2024-08-16T16:00:00,CSCO
2024-08-16,TXN,2024-08-16T16:00:00,TXN
2024-08-16,AMGN,2024-08-16T16:00:00,AMGN
2024-08-16,AMAT,2024-08-16T16:00:00,AMAT
