trade_date,ticker,asof_timestamp,instrument_id
2025-09-26,AAPL,2025-09-26T16:00:00,AAPL
2025-09-26,MSFT,2025-09-26T16:00:00,MSFT
2025-09-26,NVDA,2025-09-26T16:00:00,NVDA
2025-09-26,AMZN,2025-09-26T16:00:00,AMZN
2025-09-26,META,2025-09-26T16:00:00,META
2025-09-26,GOOGL,2025-09-26T16:00:00,GOOGL
2025-09-26,GOOG,2025-09-26T16:00:00,GOOG
2025-09-26,TSLA,2025-09-26T16:00:00,TSLA
2025-09-26,AVGO,2025-09-26T16:00:00,AVGO
2025-09-26,COST,2025-09-26T16:00:00,COST
2025-09-26,NFLX,2025-09-26T16:00:00,NFLX
2025-09-26,AMD,2025-09-26T16:00:00,AMD
2025-09-26,ADBE,2025-09-26T16:00:00,ADBE
2025-09-26,QCOM,2025-09-26T16:00:00,QCOM
2025-09-26,PEP,2025-09-26T16:00:00,PEP
2025-09-26,INTU,2025-09-26T16:00:00,INTU
2025-09-26,CSCO,2025-09-26T16:00:00,CSCO
2025-09-26,TXN,2025-09-26T16:00:00,TXN
2025-09-26,AMGN,2025-09-26T16:00:00,AMGN
2025-09-26,AMAT,2025-09-26T16:00:00,AMAT
