trade_date,ticker,asof_timestamp,instrument_id
2021-05-14,AAPL,2021-05-14T16:00:00,AAPL
2021-05-14,MSFT,2021-05-14T16:00:00,MSFT
2021-05-14,NVDA,2021-05-14T16:00:00,NVDA
2021-05-14,AMZN,2021-05-14T16:00:00,AMZN
2021-05-14,META,2021-05-14T16:00:00,META
2021-05-14,GOOGL,2021-05-14T16:00:00,GOOGL
2021-05-14,GOOG,2021-05-14T16:00:00,GOOG
2021-05-14,TSLA,2021-05-14T16:00:00,TSLA
2021-05-14,AVGO,2021-05-14T16:00:00,AVGO
2021-05-14,COST,2021-05-14T16:00:00,COST
2021-05-14,NFLX,2021-05-14T16:00:00,NFLX
2021-05-14,AMD,2021-05-14T16:00:00,AMD
2021-05-14,ADBE,2021-05-14T16:00:00,ADBE
2021-05-14,QCOM,2021-05-14T16:00:00,QCOM
2021-05-14,PEP,2021-05-14T16:00:00,PEP
2021-05-14,INTU,2021-05-14T16:00:00,INTU
2021-05-14,CSCO,2021-05-14T16:00:00,CSCO
2021-05-14,TXN,2021-05-14T16:00:00,TXN
2021-05-14,AMGN,2021-05-14T16:00:00,AMGN
2021-05-14,AMAT,2021-05-14T16:00:00,AMAT
