trade_date,ticker,asof_timestamp,instrument_id
2023-05-05,AAPL,2023-05-05T16:00:00,AAPL
2023-05-05,MSFT,2023-05-05T16:00:00,MSFT
2023-05-05,NVDA,2023-05-05T16:00:00,NVDA
2023-05-05,AMZN,2023-05-05T16:00:00,AMZN
2023-05-05,META,2023-05-05T16:00:00,META
2023-05-05,GOOGL,2023-05-05T16:00:00,GOOGL
2023-05-05,GOOG,2023-05-05T16:00:00,GOOG
2023-05-05,TSLA,2023-05-05T16:00:00,TSLA
2023-05-05,AVGO,2023-05-05T16:00:00,AVGO
2023-05-05,COST,2023-05-05T16:00:00,COST
2023-05-05,NFLX,2023-05-05T16:00:00,NFLX
2023-05-05,AMD,2023-05-05T16:00:00,AMD
2023-05-05,ADBE,2023-05-05T16:00:00,ADBE
2023-05-05,QCOM,2023-05-05T16:00:00,QCOM
2023-05-05,PEP,2023-05-05T16:00:00,PEP
2023-05-05,INTU,2023-05-05T16:00:00,INTU
2023-05-05,CSCO,2023-05-05T16:00:00,CSCO
2023-05-05,TXN,2023-05-05T16:00:00,TXN
2023-05-05,AMGN,2023-05-05T16:00:00,AMGN
2023-05-05,AMAT,2023-05-05T16:00:00,AMAT
