trade_date,ticker,asof_timestamp,instrument_id
2026-01-16,AAPL,2026-01-16T16:00:00,AAPL
2026-01-16,MSFT,2026-01-16T16:00:00,MSFT
2026-01-16,NVDA,2026-01-16T16:00:00,NVDA
2026-01-16,AMZN,2026-01-16T16:00:00,AMZN
2026-01-16,META,2026-01-16T16:00:00,META
2026-01-16,GOOGL,2026-01-16T16:00:00,GOOGL
2026-01-16,GOOG,2026-01-16T16:00:00,GOOG
2026-01-16,TSLA,2026-01-16T16:00:00,TSLA
2026-01-16,AVGO,2026-01-16T16:00:00,AVGO
2026-01-16,COST,2026-01-16T16:00:00,COST
2026-01-16,NFLX,2026-01-16T16:00:00,NFLX
2026-01-16,AMD,2026-01-16T16:00:00,AMD
2026-01-16,ADBE,2026-01-16T16:00:00,ADBE
2026-01-16,QCOM,2026-01-16T16:00:00,QCOM
2026-01-16,PEP,2026-01-16T16:00:00,PEP
2026-01-16,INTU,2026-01-16T16:00:00,INTU
2026-01-16,CSCO,2026-01-16T16:00:00,CSCO
2026-01-16,TXN,2026-01-16T16:00:00,TXN
2026-01-16,AMGN,2026-01-16T16:00:00,AMGN
2026-01-16,AMAT,2026-01-16T16:00:00,AMAT
