trade_date,ticker,asof_timestamp,instrument_id
2023-03-24,AAPL,2023-03-24T16:00:00,AAPL
2023-03-24,MSFT,2023-03-24T16:00:00,MSFT
2023-03-24,NVDA,2023-03-24T16:00:00,NVDA
2023-03-24,AMZN,2023-03-24T16:00:00,AMZN
2023-03-24,META,2023-03-24T16:00:00,META
2023-03-24,GOOGL,2023-03-24T16:00:00,GOOGL
2023-03-24,GOOG,2023-03-24T16:00:00,GOOG
2023-03-24,TSLA,2023-03-24T16:00:00,TSLA
2023-03-24,AVGO,2023-03-24T16:00:00,AVGO
2023-03-24,COST,2023-03-24T16:00:00,COST
2023-03-24,NFLX,2023-03-24T16:00:00,NFLX
2023-03-24,AMD,2023-03-24T16:00:00,AMD
2023-03-24,ADBE,2023-03-24T16:00:00,ADBE
2023-03-24,QCOM,2023-03-24T16:00:00,QCOM
2023-03-24,PEP,2023-03-24T16:00:00,PEP
2023-03-24,INTU,2023-03-24T16:00:00,INTU
2023-03-24,CSCO,2023-03-24T16:00:00,CSCO
2023-03-24,TXN,2023-03-24T16:00:00,TXN
2023-03-24,AMGN,2023-03-24T16:00:00,AMGN
2023-03-24,AMAT,2023-03-24T16:00:00,AMAT
