trade_date,ticker,asof_timestamp,instrument_id
2025-08-01,AAPL,2025-08-01T16:00:00,AAPL
2025-08-01,MSFT,2025-08-01T16:00:00,MSFT
2025-08-01,NVDA,2025-08-01T16:00:00,NVDA
2025-08-01,AMZN,2025-08-01T16:00:00,AMZN
2025-08-01,META,2025-08-01T16:00:00,META
2025-08-01,GOOGL,2025-08-01T16:00:00,GOOGL
2025-08-01,GOOG,2025-08-01T16:00:00,GOOG
2025-08-01,TSLA,2025-08-01T16:00:00,TSLA
2025-08-01,AVGO,2025-08-01T16:00:00,AVGO
2025-08-01,COST,2025-08-01T16:00:00,COST
2025-08-01,NFLX,2025-08-01T16:00:00,NFLX
2025-08-01,AMD,2025-08-01T16:00:00,AMD
2025-08-01,ADBE,2025-08-01T16:00:00,ADBE
2025-08-01,QCOM,2025-08-01T16:00:00,QCOM
2025-08-01,PEP,2025-08-01T16:00:00,PEP
2025-08-01,INTU,2025-08-01T16:00:00,INTU
2025-08-01,CSCO,2025-08-01T16:00:00,CSCO
2025-08-01,TXN,2025-08-01T16:00:00,TXN
2025-08-01,AMGN,2025-08-01T16:00:00,AMGN
2025-08-01,AMAT,2025-08-01T16:00:00,AMAT
