trade_date,ticker,asof_timestamp,instrument_id
2023-12-22,AAPL,2023-12-22T16:00:00,AAPL
2023-12-22,MSFT,2023-12-22T16:00:00,MSFT
2023-12-22,NVDA,2023-12-22T16:00:00,NVDA
2023-12-22,AMZN,2023-12-22T16:00:00,AMZN
2023-12-22,META,2023-12-22T16:00:00,META
2023-12-22,GOOGL,2023-12-22T16:00:00,GOOGL
2023-12-22,GOOG,2023-12-22T16:00:00,GOOG
2023-12-22,TSLA,2023-12-22T16:00:00,TSLA
2023-12-22,AVGO,2023-12-22T16:00:00,AVGO
2023-12-22,COST,2023-12-22T16:00:00,COST
2023-12-22,NFLX,2023-12-22T16:00:00,NFLX
2023-12-22,AMD,2023-12-22T16:00:00,AMD
2023-12-22,ADBE,2023-12-22T16:00:00,ADBE
2023-12-22,QCOM,2023-12-22T16:00:00,QCOM
2023-12-22,PEP,2023-12-22T16:00:00,PEP
2023-12-22,INTU,2023-12-22T16:00:00,INTU
2023-12-22,CSCO,2023-12-22T16:00:00,CSCO
2023-12-22,TXN,2023-12-22T16:00:00,TXN
2023-12-22,AMGN,2023-12-22T16:00:00,AMGN
2023-12-22,AMAT,2023-12-22T16:00:00,AMAT
