run_timestamp,week_end,mode,execution_state,execution_permitted,degraded_reason,block_reason,strict_contracts_satisfied,k_hat_t,s_t,h_t,rho_t,omega_qqq_final,circuit_breaker_active,reason,freshness_block_count,freshness_degrade_count
2026-05-02T22:19:01.907722+00:00,2026-05-01,degraded,degrade,False,h_t unavailable for this week: micro data window not satisfied,,False,,,,,strict_recovery,False,stores_strict,True,0.7216685211200469,False,rho_t_missing,0,0
2026-05-02T22:19:50.006099+00:00,2026-05-01,degraded,degrade,False,h_t unavailable for this week: micro data window not satisfied,,False,,,,,strict_recovery,False,stores_strict,True,0.7216685211200469,False,rho_t_missing,0,0
2026-05-02T22:20:32.833411+00:00,2026-05-01,degraded,degrade,False,h_t unavailable for this week: micro data window not satisfied,,False,,,,,strict_recovery,False,stores_strict,True,0.7216685211200469,False,rho_t_missing,0,0
2026-05-02T22:21:10.045031+00:00,2026-05-01,degraded,degrade,False,h_t unavailable for this week: micro data window not satisfied,,False,,,,,strict_recovery,False,stores_strict,True,0.7216685211200469,False,rho_t_missing,0,0
2026-05-02T22:23:15.146609+00:00,2026-05-01,degraded,degrade,False,h_t unavailable for this week: micro data window not satisfied,,False,,,,,strict_recovery,False,stores_strict,True,0.7216685211200469,False,rho_t_missing,0,0
2026-05-02T22:24:05.868559+00:00,2026-05-01,degraded,degrade,False,h_t unavailable for this week: micro data window not satisfied,,False,,,,,strict_recovery,False,stores_strict,True,0.7216685211200469,False,rho_t_missing,0,0
2026-05-02T22:24:49.013224+00:00,2026-05-01,degraded,degrade,False,h_t unavailable for this week: micro data window not satisfied,,False,,,,,strict_recovery,False,stores_strict,True,0.7216685211200469,False,rho_t_missing,0,0
2026-05-02T22:25:27.382448+00:00,2026-05-01,degraded,degrade,False,h_t unavailable for this week: micro data window not satisfied,,False,,,,,strict_recovery,False,stores_strict,True,0.7216685211200469,False,rho_t_missing,0,0
2026-05-02T22:26:05.337451+00:00,2026-05-01,degraded,degrade,False,h_t unavailable for this week: micro data window not satisfied,,False,,,,,strict_recovery,False,stores_strict,True,0.7216685211200469,False,rho_t_missing,0,0
2026-05-02T22:27:42.067965+00:00,2026-05-01,strict,execute,True,,,True,,,0.0019992890715186933,,strict_recovery,False,stores_strict,True,0.7216685211200469,False,rho_t_missing,0,0
2026-05-02T22:41:09.713560+00:00,2026-05-01,strict,execute,True,,,True,4,0.9426024883119614,0.0019992890715186933,0.6585792462785228,strict_recovery,False,stores_strict,True,0.3414207537214772,False,rebalance,0,0
2026-05-02T22:44:18.366350+00:00,2026-05-01,strict,execute,True,,,True,4,0.9426024883119614,0.0019992890715186933,0.6610337267115527,strict_recovery,False,stores_strict,True,0.3414207537214772,False,turnover_below_threshold,0,0
2026-05-02T22:48:53.121506+00:00,2026-05-01,strict,execute,True,,,True,4,0.9426024883119614,0.0019992890715186933,0.6630427020697631,strict_recovery,False,stores_strict,True,0.3414207537214772,False,turnover_below_threshold,0,0
