trade_date,ticker,close,source_name,fetch_timestamp,price_basis
2023-04-10,QQQ,312.3299255371094,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-04-11,QQQ,310.3254089355469,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-04-12,QQQ,307.5841064453125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-04-13,QQQ,313.607177734375,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-04-14,QQQ,313.0177001953125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-04-17,QQQ,313.28302001953125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-04-18,QQQ,313.30267333984375,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-04-19,QQQ,313.1551208496094,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-04-20,QQQ,310.7676086425781,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-04-21,QQQ,311.0919189453125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-04-24,QQQ,310.443359375,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-04-25,QQQ,304.58721923828125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-04-26,QQQ,306.4344787597656,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-04-27,QQQ,314.7667236328125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-04-28,QQQ,316.9381408691406,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-05-01,QQQ,316.5745849609375,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-05-02,QQQ,313.8135986328125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-05-03,QQQ,311.760009765625,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-05-04,QQQ,310.6595458984375,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-05-05,QQQ,317.2624206542969,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-05-08,QQQ,318.04852294921875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-05-09,QQQ,316.0341796875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-05-10,QQQ,319.47320556640625,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-05-11,QQQ,320.5146789550781,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-05-12,QQQ,319.3650817871094,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-05-15,QQQ,321.09442138671875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-05-16,QQQ,321.45794677734375,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-05-17,QQQ,325.3489074707031,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-05-18,QQQ,331.39178466796875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-05-19,QQQ,330.6450500488281,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-05-22,QQQ,331.75531005859375,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-05-23,QQQ,327.5499267578125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-05-24,QQQ,325.8697814941406,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-05-25,QQQ,333.799072265625,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-05-26,QQQ,342.3277893066406,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-05-30,QQQ,343.8802185058594,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-05-31,QQQ,341.9248962402344,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-06-01,QQQ,345.8749084472656,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-06-02,QQQ,348.4688415527344,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-06-05,QQQ,348.71453857421875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-06-06,QQQ,348.6555480957031,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-06-07,QQQ,342.740478515625,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-06-08,QQQ,346.9949645996094,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-06-09,QQQ,348.32147216796875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-06-12,QQQ,354.20703125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-06-13,QQQ,356.92877197265625,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-06-14,QQQ,359.5227966308594,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-06-15,QQQ,363.80682373046875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-06-16,QQQ,361.51739501953125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-06-20,QQQ,360.99981689453125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-06-21,QQQ,356.0802917480469,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-06-22,QQQ,360.2816162109375,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-06-23,QQQ,356.7099609375,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-06-26,QQQ,351.9281311035156,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-06-27,QQQ,357.97918701171875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-06-28,QQQ,358.6778259277344,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-06-29,QQQ,357.9595947265625,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-06-30,QQQ,363.4793395996094,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-07-03,QQQ,364.3353271484375,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-07-05,QQQ,364.3255615234375,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-07-06,QQQ,361.5508117675781,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-07-07,QQQ,360.3504638671875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-07-10,QQQ,360.46856689453125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-07-11,QQQ,362.24945068359375,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-07-12,QQQ,366.8246765136719,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-07-13,QQQ,373.0528564453125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-07-14,QQQ,372.97418212890625,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-07-17,QQQ,376.4571533203125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-07-18,QQQ,379.536865234375,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-07-19,QQQ,379.4483337402344,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-07-20,QQQ,370.7012634277344,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-07-21,QQQ,369.5894470214844,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-07-24,QQQ,370.1798400878906,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-07-25,QQQ,372.6888122558594,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-07-26,QQQ,371.44903564453125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-07-27,QQQ,370.5635986328125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-07-28,QQQ,377.313232421875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-07-31,QQQ,377.510009765625,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-01,QQQ,376.6343688964844,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-02,QQQ,368.36944580078125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-03,QQQ,367.7790832519531,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-04,QQQ,366.0572204589844,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-07,QQQ,369.1565856933594,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-08,QQQ,366.017822265625,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-09,QQQ,361.9936828613281,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-10,QQQ,362.6627197265625,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-11,QQQ,360.3504638671875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-14,QQQ,364.3943786621094,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-15,QQQ,360.5275573730469,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-16,QQQ,356.7099609375,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-17,QQQ,352.8136291503906,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-18,QQQ,352.3708801269531,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-21,QQQ,358.0481262207031,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-22,QQQ,357.5364685058594,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-23,QQQ,363.1742858886719,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-24,QQQ,355.4112243652344,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-25,QQQ,358.1661376953125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-28,QQQ,360.862060546875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-29,QQQ,368.7432556152344,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-30,QQQ,370.7997131347656,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-08-31,QQQ,371.9114685058594,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-09-01,QQQ,371.5179748535156,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-09-05,QQQ,371.9902038574219,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-09-06,QQQ,368.7138366699219,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-09-07,QQQ,366.0768737792969,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-09-08,QQQ,366.5885009765625,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-09-11,QQQ,370.9079284667969,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-09-12,QQQ,366.79510498046875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-09-13,QQQ,368.1922607421875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-09-14,QQQ,371.20306396484375,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-09-15,QQQ,364.84698486328125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-09-18,QQQ,365.2273254394531,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-09-19,QQQ,364.44891357421875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-09-20,QQQ,359.197021484375,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-09-21,QQQ,352.6149597167969,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-09-22,QQQ,352.6642150878906,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-09-25,QQQ,354.33929443359375,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-09-26,QQQ,349.0184326171875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-09-27,QQQ,349.8362731933594,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-09-28,QQQ,352.7627258300781,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-09-29,QQQ,353.01885986328125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-10-02,QQQ,355.965087890625,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-10-03,QQQ,349.7180480957031,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-10-04,QQQ,354.47723388671875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-10-05,QQQ,353.4327697753906,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-10-06,QQQ,359.35467529296875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-10-09,QQQ,361.1874694824219,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-10-10,QQQ,363.18768310546875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-10-11,QQQ,365.77911376953125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-10-12,QQQ,364.50799560546875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-10-13,QQQ,359.9261474609375,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-10-16,QQQ,363.9956970214844,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-10-17,QQQ,362.80340576171875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-10-18,QQQ,358.04412841796875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-10-19,QQQ,354.6940002441406,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-10-20,QQQ,349.4027099609375,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-10-23,QQQ,350.4570617675781,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-10-24,QQQ,353.86627197265625,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-10-25,QQQ,345.2052001953125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-10-26,QQQ,338.623046875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-10-27,QQQ,340.2489013671875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-10-30,QQQ,344.0818176269531,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-10-31,QQQ,345.7273254394531,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-11-01,QQQ,351.72808837890625,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-11-02,QQQ,358.1131286621094,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-11-03,QQQ,362.320556640625,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-11-06,QQQ,363.798583984375,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-11-07,QQQ,367.2374572753906,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-11-08,QQQ,367.47393798828125,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-11-09,QQQ,364.64599609375,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-11-10,QQQ,372.843994140625,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-11-13,QQQ,371.6812744140625,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-11-14,QQQ,379.6822509765625,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-11-15,QQQ,379.9681091308594,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-11-16,QQQ,380.2932434082031,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-11-17,QQQ,380.38189697265625,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-11-20,QQQ,385.0130310058594,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-11-21,QQQ,382.7763366699219,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-11-22,QQQ,384.34295654296875,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-11-24,QQQ,383.8010559082031,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-11-27,QQQ,383.4660339355469,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-11-28,QQQ,384.4710998535156,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-11-29,QQQ,384.0967102050781,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-11-30,QQQ,383.1310119628906,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-12-01,QQQ,384.2247619628906,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-12-04,QQQ,380.6578063964844,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
2023-12-05,QQQ,381.6136169433594,yfinance,2026-05-02T21:44:23Z,vendor_backward_adjusted
