week_end,L_t,T_t,P_t,E_t,H_t,I_t,state_probs_json,state_label,d_t,a_t,g_t_raw,g_t_stress,s_t,drift_probe_raw,drift_flag,maha,huber_weight,eigval_1,eigval_2_raw,eigval_2_reg,condition_number_raw,condition_number_reg,eigval_2_was_floored,state_ok,is_warm
2021-10-01,0.3122574130524255,-0.015901768334709077,0.052598430398625995,-0.6802331597971765,0.13248695390347853,-0.5116672031524068,"[0.000205392, 0.0011807908, 0.2480534536, 0.6862988863, 0.0642614772]",S3,1.503803553754404,0.7451167821888913,1.1244601679716477,-0.7699302355254884,0.31649419791371675,-0.22523548607546462,0,1.5505741193989016,1.0,0.36534065860217557,0.10778710820663819,0.10778710820663819,3.3894652587003504,3.3894652587003504,False,True,True
2021-10-08,0.1883094125721864,-0.0382158462011592,0.14944667910099702,-0.2587949681387199,0.09930988863371809,-0.4432302699122765,"[0.0001084752, 0.0024261965, 0.271688976, 0.6414961405, 0.0842802118]",S3,1.176556774274851,0.36566142832960147,0.7711091013022262,-0.6983385268914668,0.33218070068971883,-0.22614666627313235,0,1.3186486227552578,1.0,0.3625211067450008,0.10836816715727896,0.10836816715727896,3.3452730285533,3.3452730285533,False,True,True
2021-10-15,-0.07470691457465051,0.13450115644253013,0.33680132763662896,-0.4834586055298341,0.10139297083418258,-0.4126552949991111,"[7.34223e-05, 0.0031672065, 0.2830934186, 0.6182380018, 0.0954279508]",S3,0.9396345110981009,0.2528430957936553,0.5962388034458781,-0.9860824740204273,0.2716865564543808,-0.22793135977373527,0,1.212620268506666,1.0,0.3596950102613292,0.10870389001857596,0.10870389001857596,3.3089433156427286,3.3089433156427286,False,True,True
2021-10-22,-0.0267084240275961,0.22173326343838895,0.4046742475085364,0.29797374564909035,0.1680918344695318,-0.22590615381604034,"[6.0761e-06, 0.0103156657, 0.3471801902, 0.4647780136, 0.1777200545]",S3,0.591234052916112,0.6172513380099085,0.6042426954630102,-0.380981859521317,0.40589010633226413,-0.23207431862438227,0,0.6545990411116012,1.0,0.35661205196218193,0.10812414864057662,0.10812414864057662,3.2981721146089398,3.2981721146089398,False,True,True
2021-10-29,-0.13600053394917674,0.49789417651220913,0.47954785704821035,-1.0128790238740577,0.23974971246165508,0.015399695283191212,"[2.071e-07, 0.0407719259, 0.374064899, 0.2618304422, 0.3233325258]",S5,0.9567332730585232,0.649502849457029,0.8031180612577761,-1.193997007443165,0.23254483646836938,-0.24124259402903128,0,0.05660439867861136,1.0,0.35345803914748863,0.10717032707690574,0.10717032707690574,3.2980961128713,3.2980961128713,False,True,True
2021-11-05,0.3144471304452086,0.8007635913206914,0.570398204656994,-0.5842264632514351,0.548645660304574,0.3989529953042657,"[3e-10, 0.1140229589, 0.2731048509, 0.0633587316, 0.5495134583]",S4,1.7865273303794102,1.188246080797361,1.4873867055883856,-0.32500582270608713,0.419456277275744,-0.24888857723255667,0,1.2152234202446344,1.0,0.35165296243414884,0.10721777618533347,0.10721777618533347,3.2798009336277594,3.2798009336277594,False,True,True
2021-11-12,0.1454417510701128,0.6071569571190851,0.49464490870870087,0.612976873664767,0.3943428625969001,0.28343978923976254,"[3.2e-09, 0.1056981772, 0.3057304781, 0.1032653809, 0.4853059606]",S4,1.2126680322977408,0.7020767800223929,0.9573724061600668,0.13905636422216133,0.5347081806783595,-0.251680474352639,0,0.8359473763244435,1.0,0.3489339960031193,0.10681189735004627,0.10681189735004627,3.2668083299708197,3.2668083299708197,False,True,True
2021-11-19,0.3129163709722782,0.8065457077290403,0.521000445182878,0.5690734947018208,0.5377076573897949,0.3685213703220009,"[6e-10, 0.0970495499, 0.2874579241, 0.0735494846, 0.5419430409]",S4,1.2184210346607114,0.44240880797985327,0.8304149213202823,-0.0003321594237995218,0.49991696014481357,-0.2542659670107938,0,1.1099074977875998,1.0,0.34703634872041805,0.10666419906996871,0.10666419906996871,3.2535410357581362,3.2535410357581362,False,True,True
2021-11-26,0.26345189748047926,0.3437667484800504,-0.18844007508039395,-0.8474023375863539,0.17858910219011084,0.019890400879459535,"[2.728e-07, 0.0471970818, 0.3668877614, 0.2643732352, 0.3215416489]",S5,0.6122980202894331,1.40824205852523,1.0102700394073316,-0.9022080140668751,0.28859696123771983,-0.2567575276796926,0,0.12560207070281662,1.0,0.34399481808023014,0.10572657792236716,0.10572657792236716,3.2536267118455156,3.2536267118455156,False,True,True
2021-12-03,-0.4244540770349189,0.031078825289367673,-0.40683278912699883,0.86280682504001,-0.2606122392444386,-0.7958022323062595,"[0.0184658886, 0.0004088949, 0.1182099229, 0.844709326, 0.0182059675]",S3,2.561033781842491,2.1728455871936525,2.366939684518072,1.539512871016134,0.8233938998435997,-0.258553104645685,0,2.383867250908027,1.0,0.3447371616911769,0.10889765239564092,0.10889765239564092,3.1656987465505404,3.1656987465505404,False,True,True
