week_end,L_t,T_t,P_t,E_t,H_t,I_t,state_probs_json,state_label,d_t,a_t,g_t_raw,g_t_stress,s_t,drift_probe_raw,drift_flag,maha,huber_weight,eigval_1,eigval_2_raw,eigval_2_reg,condition_number_raw,condition_number_reg,eigval_2_was_floored,state_ok,is_warm
2007-08-17,-3.6134193437068465,0.3890145788647921,-1.6837303639076358,0.0,-1.7301452258569703,-1.9950834591796132,,WARMUP,1.695897590052498,0.13260652081093743,0.9142520554317177,,,-0.21556513585813092,0,14.967224222049197,0.16703163946171706,0.09054131714275701,0.03261099681738236,0.03261099681738236,2.776404464106922,2.776404464106922,False,True,False
2005-10-07,-0.8401652600889622,0.5894463568552172,0.7574377114123907,2.860523963308909,0.059599548716838785,-0.6920838655116365,,WARMUP,0.48936753964805985,0.06874686316039683,0.27905720140422835,,,-0.7116357492558801,0,13.769077004961385,0.1815662734037423,0.08934753194683687,0.003516989452398679,0.003516989452398679,25.40454930449095,25.40454930449095,False,True,False
2005-10-14,-0.8987677155914465,0.48612649262701646,0.6560518215535006,-5.0,-0.025349858428747707,-0.6152235438492974,,WARMUP,0.37633316809985223,0.12304580299419238,0.2496894855470223,,,-0.7030519349955888,0,12.857655574396068,0.194436690696424,0.08867627030485761,0.0036753971518586363,0.0036753971518586363,24.12698999345263,24.12698999345263,False,True,False
2007-08-10,-3.0804030974156555,0.7245258341324181,-1.3512215145131004,0.0,-1.3163825756481913,-1.6976842043731497,,WARMUP,1.5853245034646457,0.4390048169086819,1.0121646601866638,,,-0.21177843184691175,0,12.831466593411113,0.19483353534067074,0.09075506408867387,0.03136764741184764,0.03136764741184764,2.8932697086615256,2.8932697086615256,False,True,False
2020-03-20,-3.248262972335147,-2.2187370128851516,-5.286894423834463,1.578423997708835,-3.397586749402478,-3.8762220000118077,"[1.0, 0.0, 0.0, 0.0, 0.0]",S1,10.652092819734856,2.3554728207119378,6.503782820223397,6.094856581798824,0.997750637593518,-0.2322947185310015,0,12.527011302184187,0.19956875105270358,0.3301224835466636,0.0869151500999603,0.0869151500999603,3.798215652472473,3.798215652472473,False,True,True
2005-02-04,0.9255349994148623,1.068055295599635,1.4521095774095336,0.0,1.1070607475782006,0.1471698024923158,,WARMUP,0.25157603320258165,0.24431166695508313,0.2479438500788324,,,-1.2799962358003567,0,12.04280827116386,0.20759277601273238,0.09264430849789922,0.0012842777091983436,0.0012842777091983436,72.13728606698977,72.13728606698977,False,True,False
2005-11-25,-0.1422843470983021,1.445775895520129,1.4038505363854754,0.0,0.8000704586890931,0.6746965321598838,,WARMUP,0.5070956515642994,0.1054643272056223,0.3062799893849608,,,-0.6079750311853741,0,11.655116348538956,0.21449807322716183,0.08796479584331945,0.0046126573462243695,0.0046126573462243695,19.070307902953573,19.070307902953573,False,True,False
2005-03-25,-0.04548644538303781,0.7140677006629219,1.2044708314295896,-5.0,0.5328468249362049,-0.5451926758765003,,WARMUP,0.2821138295034777,0.1121100222890729,0.1971119258962753,,,-1.245760012548412,0,11.469874153103907,0.21796228682452154,0.08715269987001158,0.0017129945245482638,0.0017129945245482638,50.87739547386746,50.87739547386746,False,True,False
2005-02-11,1.0308143292221967,1.044726119831862,1.4434078500509382,-5.0,1.138831836142765,0.11968581537794704,,WARMUP,0.19775318901628172,0.05957376334547812,0.12866347618087992,,,-1.3154221962891193,0,11.37866281941399,0.21970947198949975,0.09182476264874946,0.0013439278102913182,0.0013439278102913182,68.3256659662731,68.3256659662731,False,True,False
2005-09-30,-0.8540082278895191,0.912701607009244,1.1514937224768271,0.0,0.26571570191663446,-0.5728690681619313,,WARMUP,0.452831960908845,0.34115390152320724,0.3969929312160261,,,-0.7107517255558927,0,10.666856563181842,0.2343708275434304,0.0900743624627071,0.003363522697584752,0.003363522697584752,26.779769474244038,26.779769474244038,False,True,False
2006-05-19,-0.27130244675716164,-0.358070822492471,-0.4107873642710607,0.0,-0.33654260764299465,-0.6139921323266886,,WARMUP,0.5264115420985838,0.2541588863472319,0.39028521422290785,,,-0.38028259179562357,0,10.661686686425531,0.23448447450467685,0.08623599628498238,0.007655638916588156,0.007655638916588156,11.264376131706937,11.264376131706937,False,True,False
2007-08-24,-4.345464139859983,0.9117495385040943,-0.36185191535961625,3.784461663861121,-1.5095362963074643,-1.2149423922234164,,WARMUP,0.6784495966306733,1.0420245562297712,0.8602370764302223,,,-0.21657140049838752,0,10.47827017566988,0.23858899971914246,0.09102697030902682,0.03364332110224697,0.03364332110224697,2.7056475795710697,2.7056475795710697,False,True,False
2020-03-13,-2.098038774417943,-0.9977635915853305,-3.9247335303831594,0.1876061059634817,-2.1696161494178328,-3.151136664128349,"[0.999162717, 1e-10, 1.283e-07, 0.0008371546, 1e-10]",S1,9.18530246302435,3.8190021544937514,6.502152308759051,5.294873738021515,0.995007799285034,-0.2288142960722832,0,10.328663776103715,0.24204486216154822,0.32647999808077033,0.0847336554183681,0.0847336554183681,3.85301444235814,3.85301444235814,False,True,True
