week_end,exec_date,omega_qqq,omega_shy,qqq_return,shy_return,gross_portfolio_return,turnover,transaction_cost,net_portfolio_return,nav
2023-02-24,2023-02-27,0.579986589180431,0.420013410819569,0.019893666125233134,-0.0004693907922758145,0.01134090913459718,0.13897059880727392,6.948529940363696e-05,0.011271423835193544,0.9442535859419574
2023-03-03,2023-03-06,0.6904709055939671,0.30952909440603293,-0.04721866126241803,0.012994637840194834,-0.028580893319986672,0.11048431641353607,5.524215820676803e-05,-0.02863613547819344,0.9172138123291536
2023-03-10,2023-03-13,0.6904709055939671,0.30952909440603293,0.0627804785136361,0.006109044366258809,0.04523902082330728,0.0,0.0,0.04523902082330728,0.9587076670845373
2023-03-17,2023-03-20,0.4580962034877749,0.5419037965122251,0.024124131530183,-0.0014571356334052155,0.010261545734641027,0.23237470210619215,0.00011618735105309607,0.01014535838358793,0.9684340999522034
2023-03-24,2023-03-27,0.4580962034877749,0.5419037965122251,0.023010101404967953,-0.0018263594387339932,0.009551128981838648,0.0,0.0,0.009551128981838648,0.9776837389512577
2023-03-31,2023-04-03,0.5776933777293554,0.42230662227064464,-0.01160716635296044,0.002442259497486221,-0.005674000777216432,0.11959717424158045,5.9798587120790224e-05,-0.005733799364337222,0.972077896550336
2023-04-07,2023-04-10,0.680185866979168,0.31981413302083195,0.009775658796814302,-0.0020708318087703237,0.005986983674449824,0.10249248924981269,5.124624462490635e-05,0.005935737429824917,0.9778478957055955
2023-04-14,2023-04-17,0.680185866979168,0.31981413302083195,-0.005563329437794917,0.0007323402655359246,-0.0035498852898386457,0.0,0.0,-0.0035498852898386457,0.9743766478449305
2023-04-21,2023-04-24,0.680185866979168,0.31981413302083195,0.018047663750228482,0.00122908044474479,0.012668843111746578,0.0,0.0,0.012668843111746578,0.9867208727282274
2023-04-28,2023-05-01,0.680185866979168,0.31981413302083195,0.001024771826382942,0.002442403635928958,0.001478150514495654,0.0,0.0,0.001478150514495654,0.9881793946939142
2023-05-05,2023-05-08,0.853776037967935,0.146223962032065,0.009583803062451324,0.0008524272324599291,0.008307066694598972,0.17359017098876695,8.679508549438348e-05,0.00822027160910459,0.9963024977168189
2023-05-12,2023-05-15,0.7095363215599584,0.2904636784400416,0.03299430072838261,-0.00450272783270278,0.02210277588195845,0.14423971640797661,7.211985820398831e-05,0.02203065602375446,1.0182516953396255
2023-05-19,2023-05-22,0.7807957471376328,0.21920425286236722,0.048951784643698426,-0.004034493757016366,0.03733696707491236,0.0712594255776744,3.56297127888372e-05,0.03730133736212352,1.056233845347043
2023-05-26,2023-05-30,0.7807957471376328,0.21920425286236722,0.004876251573044277,0.0004488016449795129,0.003905735719477299,0.0,0.0,0.003905735719477299,1.060359215604936
2023-06-02,2023-06-05,0.7807957471376328,0.21920425286236722,0.004965878834657378,0.0003693686951835584,0.003958304263759724,0.0,0.0,0.003958304263759724,1.0645564400091818
2023-06-09,2023-06-12,0.8858218348298527,0.11417816517014734,0.028810494618548788,-0.0014753056511340734,0.025352517513046846,0.10502608769221988,5.251304384610994e-05,0.025300004469200735,1.0914897226991305
2023-06-16,2023-06-20,0.8858218348298527,0.11417816517014734,-0.010793806291274133,0.0008618438898979619,-0.009462985539722807,0.0,0.0,-0.009462985539722807,1.0811609712364725
2023-06-23,2023-06-26,0.7883537095143827,0.21164629048561734,0.022292728773133152,-0.0032494705510960342,0.016886817035315804,0.09746812531547,4.8734062657735e-05,0.01683808297265807,1.0993656493769517
2023-06-30,2023-07-03,0.8494768544184776,0.15052314558152236,-0.011106208794464334,0.0002474825526987967,-0.009397215458927627,0.061123144904094984,3.056157245204749e-05,-0.009427777031379675,1.0890010751586678
2023-07-07,2023-07-10,0.8494768544184776,0.15052314558152236,0.03781857734182559,0.004576678960234393,0.032814902232327164,0.0,0.0,0.032814902232327164,1.1247365389708988
2023-07-14,2023-07-17,0.6494965717520083,0.35050342824799174,-0.008372880069130617,-0.0007383242325360584,-0.005696942075253509,0.1999802826664694,9.999014133323469e-05,-0.005796932216586744,1.1182165174929661
2023-07-21,2023-07-24,0.8467913827097411,0.15320861729025892,0.019037769744413957,-0.0008627228191812053,0.015988842795350462,0.19729481095773282,9.864740547886642e-05,0.015890195389871596,1.135985196444111
2023-07-28,2023-07-31,0.8467913827097411,0.15320861729025892,-0.025821401769748786,0.0024963889743545575,-0.02148287220512982,0.0,0.0,-0.02148287220512982,1.1115809716419829
2023-08-04,2023-08-07,0.8467913827097411,0.15320861729025892,-0.022600900037242244,-0.001850104421810994,-0.019421699333329254,0.0,0.0,-0.019421699333329254,1.0899921802261023
2023-08-11,2023-08-14,0.7068458025087188,0.29315419749128124,-0.01589905467935404,0.0004943997576365433,-0.011093244699768183,0.13994558020102232,6.997279010051117e-05,-0.011163217489868694,1.0778243604559823
2023-08-18,2023-08-21,0.8308071717883548,0.16919282821164516,0.02049393356786333,-0.0002471719096328595,0.016984687271889704,0.12396136927963608,6.198068463981804e-05,0.016922706587249887,1.0960640658605691
2023-08-25,2023-08-28,0.7747208455397447,0.22527915446025526,0.02664911580507523,0.002789934181969711,0.021274139542908358,0.0560863262486101,2.8043163124305048e-05,0.021246096379784054,1.1193511486422607
2023-09-01,2023-09-05,0.8763321423197498,0.12366785768025024,-0.0029460263073061155,-0.0006171752889205795,-0.002658022291005907,0.10161129678000502,5.080564839000251e-05,-0.0027088279393959096,1.1163190189768237
2023-09-08,2023-09-11,0.8763321423197498,0.12366785768025024,-0.015453908960473273,-0.0002475982688551204,-0.013573377094020572,0.0,0.0,-0.013573377094020572,1.101166799975024
2023-09-15,2023-09-18,0.8763321423197498,0.12366785768025024,-0.03354810291347832,-0.00012372102793334339,-0.02941458121140641,0.0,0.0,-0.02941458121140641,1.0687764397098543
2023-09-22,2023-09-25,0.8763321423197498,0.12366785768025024,0.004510772738083979,0.00023274697154063162,0.0039817184564346535,0.0,0.0,0.0039817184564346535,1.0730320065856493
2023-09-29,2023-10-02,0.7094714377102185,0.2905285622897815,0.01048686856470793,0.0032221295821164286,0.00837625439268509,0.16686070460953129,8.343035230476565e-05,0.008292824040380325,1.0819304722059604
2023-10-06,2023-10-09,0.7094714377102185,0.2905285622897815,0.011923737320442607,-0.0006178503559439719,0.008280047883990772,0.0,0.0,0.008280047883990772,1.0908889083229745
2023-10-13,2023-10-16,0.7621130426958734,0.23788695730412657,-0.03644079400746958,0.0002474458445167471,-0.027713140260236552,0.052641604985654955,2.6320802492827478e-05,-0.02773946106272938,1.060628237926786
2023-10-20,2023-10-23,0.6026692586548641,0.3973307413451359,-0.015371385570780438,0.0013593185803864039,-0.008723762487171174,0.15944378404100934,7.972189202050467e-05,-0.008803484379191678,1.051291013802068
2023-10-27,2023-10-30,0.6026692586548641,0.3973307413451359,0.05939696440451869,0.004084157094687235,0.037419485670222706,0.0,0.0,0.037419485670222706,1.0906297828282683
2023-11-03,2023-11-06,0.6026692586548641,0.3973307413451359,0.022524590549791945,-0.0020951890992814137,0.012742395250071738,0.0,0.0,0.012742395250071738,1.104527018592566
2023-11-10,2023-11-13,0.7135462192772379,0.28645378072276206,0.02457580811625526,0.004076118623922875,0.01870359455753397,0.11087696062237384,5.543848031118692e-05,0.018648156077222783,1.1251244108267895
2023-11-17,2023-11-20,0.6066041159512086,0.39339588404879144,0.0076675365047580435,0.0004919586924556629,0.004844693727726455,0.10694210332602938,5.347105166301469e-05,0.004791222676063441,1.1305151324173353
2023-11-24,2023-11-27,0.6800794336777952,0.3199205663222048,-0.007506568455297402,0.005500605694845673,-0.0033453059349320873,0.07347531772658666,3.6737658863293334e-05,-0.0033820435937953804,1.1266916809560545
2023-12-01,2023-12-04,0.7904408479233314,0.20955915207666864,0.014634241283860261,-0.0011036881981737467,0.01133621412616281,0.11036141424553614,5.518070712276807e-05,0.011281033419040042,1.1394019274618743
2023-12-08,2023-12-11,0.7904408479233314,0.20955915207666864,0.0357347710937832,0.006756078260401699,0.02966202079532954,0.0,0.0,0.02966202079532954,1.173198891128487
2023-12-15,2023-12-18,0.7160764169772921,0.2839235830227079,0.010668603670623389,0.0020800860627043782,0.008230120978529407,0.07436443094603928,3.718221547301964e-05,0.008192938763056387,1.1828108378003883
2023-12-22,2023-12-26,0.7160764169772921,0.2839235830227079,-0.007810692314832557,0.0004885959486593539,-0.005454328654523626,0.0,0.0,-0.005454328654523626,1.1763593987548926
2023-12-29,2024-01-02,0.7160764169772921,0.2839235830227079,-0.019342681584307297,-0.00012228475303799335,-0.013885557648855015,0.0,0.0,-0.013885557648855015,1.160024992507709
2024-01-05,2024-01-08,0.7160764169772921,0.2839235830227079,0.02593034573074937,0.004149999024943396,0.019746391654560106,0.0,0.0,0.019746391654560106,1.1829313003388444
2024-01-12,2024-01-16,0.7160764169772921,0.2839235830227079,0.036981790307648144,-0.002552579113106579,0.025757050489164084,0.0,0.0,0.025757050489164084,1.2134001215668844
