week_end,strategy,qqq_buyhold,shy_buyhold,static_6040
2022-07-15,0.9437555493258173,0.9048035661665756,0.9649498180098748,0.936697007470217
2022-07-22,0.9609624487204517,0.9396450795605454,0.967957126692169,0.9595064961019815
2022-07-29,0.9717339830217907,0.9667274205315689,0.9629396558023262,0.9741099001532163
2022-08-05,0.9830086069108032,0.9868893195806256,0.9639898384224261,0.9867243661680899
2022-08-12,0.9600172636691885,0.9541747094692937,0.9621231704199601,0.966334604508683
2022-08-19,0.9336560129730598,0.912592624046481,0.9611898712717121,0.9406924490415866
2022-08-26,0.9247018461166374,0.8857500295382362,0.9601398333776292,0.9236799245529427
2022-09-02,0.9410144496237505,0.9242164322962015,0.9594389632624689,0.9474783969548307
2022-09-09,0.903939392398311,0.8586499781753454,0.9526634083347422,0.9044719280756889
2022-09-16,0.8912886037661774,0.8254264237092964,0.9483405745997636,0.8818323447696603
2022-09-23,0.8891351659271932,0.8075394323630486,0.9506565715014835,0.8712281894816023
2022-09-30,0.8872740189851771,0.8082294440626581,0.9479662639203432,0.8706886364799712
2022-10-07,0.8844321946084144,0.8008463769391926,0.9472646106669275,0.8656586804547494
2022-10-14,0.8922614225057992,0.827407098449173,0.9463288234474955,0.8825427769977424
2022-10-21,0.8968163862499154,0.8371010027609511,0.9476153528836827,0.8892266265069579
2022-10-28,0.8797324735536837,0.7975751584361851,0.9449321056935653,0.863027207919786
2022-11-04,0.9151574892778135,0.8579297306301868,0.9510252996491456,0.9044377256638918
2022-11-11,0.9118382109455193,0.850546684277041,0.9506736793081948,0.8996340005751802
2022-11-18,0.9147362679374381,0.855048525080698,0.9516113830818407,0.9028459371656811
2022-11-25,0.9254410195528509,0.8714954941228207,0.9548353497154963,0.9144892538574395
2022-12-02,0.9087533671591411,0.847005200503912,0.955304732802804,0.8992499851128183
2022-12-09,0.8977243169809629,0.8239126726891518,0.9579013206989166,0.8855175263568036
2022-12-16,0.8824839762003142,0.802462723266225,0.956136453366095,0.8710326528975403
2022-12-23,0.8859394662579502,0.808208775400343,0.9566070680993647,0.8749463725809519
2022-12-30,0.8903507321836541,0.8147671338499554,0.9594309413723062,0.880239445751006
2023-01-06,0.9086520055115361,0.8446709685901282,0.9609614073241473,0.9001851940656359
2023-01-13,0.9146860313297174,0.85300412305426,0.9617848057106222,0.9058222231404457
2023-01-20,0.9340755551774477,0.881253156924311,0.9610787597391338,0.9235551677117801
2023-01-27,0.9526549931920307,0.9130818963191536,0.9590950388269871,0.9428066112958944
2023-02-03,0.9476574907399731,0.9059220566110565,0.957444846246468,0.9377219905923839
2023-02-10,0.9389877757949917,0.8942795701387932,0.9559121718219258,0.9298908511259485
2023-02-17,0.9337291291797066,0.8876910656159056,0.9549685279880741,0.9254131485488349
2023-02-24,0.9442535859419574,0.9053504952976209,0.9545202745541232,0.9362853125075218
2023-03-03,0.9172138123291536,0.8626010569364002,0.9669239198330775,0.9146259045182114
2023-03-10,0.9587076670845373,0.9167555640572357,0.9728309009581346,0.9513132917778763
2023-03-17,0.9684340999522034,0.9388714958655795,0.9714133543870709,0.9645285789658402
2023-03-24,0.9776837389512577,0.9604750241916804,0.9696392044383738,0.9771402888621873
2023-03-31,0.972077896550336,0.9493266308080238,0.9720073149945484,0.9712897629927254
2023-04-07,0.9778478957055955,0.9586069240375323,0.9699944513283002,0.9761822102875433
2023-04-14,0.9743766478449305,0.9532738779177603,0.9707048173223544,0.9732096753668941
2023-04-21,0.9867208727282274,0.9704782443282964,0.9718978916309449,0.9842266331468406
2023-04-28,0.9881793946939142,0.9714727630912017,0.974271658575216,0.9857933492644457
2023-05-05,0.9963024977168189,0.9807831667332032,0.9751021542687994,0.991798065694817
2023-05-12,1.0182516953396255,1.013143421485734,0.9707115346590449,1.0096459571777048
2023-05-19,1.056233845347043,1.0627386000674834,0.9667952050325992,1.037670975930579
2023-05-26,1.060359215604936,1.0679207808377973,0.9672291043109761,1.0408932261441675
2023-06-02,1.0645564400091818,1.0732239460404505,0.967586368463179,1.0441483852777824
2023-06-09,1.0914897226991305,1.1041440587623466,0.966158882825825,1.0615816689334205
2023-06-16,1.0811609712364725,1.0922261416744046,0.9669915609556591,1.055072531865319
2023-06-23,1.0993656493769517,1.1165748428096778,0.9638493503551753,1.067813428490006
2023-06-30,1.0890010751586678,1.1041739294707873,0.9640878862528183,1.0608035192330358
2023-07-07,1.1247365389708988,1.1459322166213057,0.9685002069976484,1.0868163500539596
2023-07-14,1.1182165174929661,1.1363374636041825,0.9677851398256059,1.0810355111412318
2023-07-21,1.135985196444111,1.1579707945882303,0.9669502095014139,1.093010760627694
2023-07-28,1.1115809716419829,1.1280703654635322,0.969364093343163,1.077168350639071
2023-08-04,1.0899921802261023,1.1025749598987156,0.967570668547724,1.0617642165380052
2023-08-11,1.0778243604559823,1.0850450603231994,0.9680490352517502,1.0518455625253431
2023-08-18,1.0960640658605691,1.1072819017076012,0.9678097607230888,1.0646754397040394
2023-08-25,1.1193511486422607,1.136789985335071,0.9705098862561741,1.0828871849173085
2023-09-01,1.1163190189768237,1.1334409721323917,0.9699109115367236,1.0807057239520539
2023-09-08,1.101166799975024,1.1159248785369873,0.9696707632740834,1.0705780148828865
2023-09-15,1.0687764397098543,1.0784877158681176,0.9695507946104942,1.048975516825774
2023-09-22,1.0730320065856493,1.083352528855214,0.9697764546216946,1.0519121892742078
2023-09-29,1.0819304722059604,1.0947135044345626,0.9729012000241711,1.0598867071496672
2023-10-06,1.0908889083229745,1.1077665807025816,0.9723000926714379,1.0672074530092468
2023-10-13,1.060628237926786,1.06739868692684,0.9725406842889927,1.0439791512540328
2023-10-20,1.051291013802068,1.0509912901523426,0.9738626769113284,1.034918347720098
2023-10-27,1.0906297828282683,1.1134169824029805,0.977840085072487,1.0734916603216718
2023-11-03,1.104527018592566,1.1384962440427926,0.9757913251854027,1.0870999691761387
2023-11-10,1.1251244108267895,1.1664757092774656,0.9797687663790533,1.1049022446957044
2023-11-17,1.1305151324173353,1.175419704360264,0.98025077214027,1.1102027981783773
2023-11-24,1.1266916809560545,1.1665963358857783,0.9856427451198817,1.1076452253297415
2023-12-01,1.1394019274618743,1.183668588145998,0.9845549028544773,1.1168819558351921
2023-12-08,1.173198891128487,1.225966714194297,0.9912066328298244,1.1438471652140219
2023-12-15,1.1828108378003883,1.2390460671814123,0.9932684279320338,1.1521208366717728
2023-12-22,1.1763593987548926,1.229368259586755,0.9937537348618527,1.146946688482188
2023-12-29,1.160024992507709,1.2055889807917144,0.9936322139318046,1.1335795720914765
2024-01-05,1.1829313003388444,1.2368503198728253,0.9977557866507739,1.153097779869615
2024-01-12,1.2134001215668844,1.2825912590443096,0.9952089360697879,1.1775066027259207
2024-01-19,1.2155846471819718,1.2851962335478373,0.9964216133594027,1.1795154536220072
2024-01-26,1.2259221023087905,1.2997362938958514,0.9953462959875686,1.1870129551193775
2024-02-02,1.2433981792613578,1.3235760831414898,0.9954679001851048,1.2001342926748664
2024-02-09,1.2245372045929723,1.2981612782135192,0.994251624796991,1.1857210433665804
2024-02-16,1.2459794607607497,1.3255754096320254,0.9931568516755984,1.200222597032075
2024-02-23,1.2655589491721155,1.3498392655023719,0.9953497221422588,1.214464233114807
2024-03-01,1.2466807055578937,1.325302790772834,0.9974235572159216,1.2022309484868037
2024-03-08,1.2503713341318954,1.3307558340873837,0.9943735616143013,1.2037284339609038
2024-03-15,1.2616874500501554,1.3453757312231756,0.9973013489952518,1.2130807270631108
2024-03-22,1.264772917185028,1.3496829749730646,0.9973003157398478,1.215410443736552
2024-03-29,1.2561009249603317,1.3388847499529282,0.9957091307628161,1.2088003911092415
2024-04-05,1.2569352636699604,1.3408563225062058,0.9927717181684939,1.2084419825614483
2024-04-12,1.1996223855524204,1.2657845353477604,0.9936285515576384,1.1682642631000213
2024-04-19,1.2274853576892213,1.3137697366663141,0.9943626436581117,1.1951824648321243
2024-04-26,1.2372609153185117,1.3264181957505101,0.9984429406511182,1.204048252061026
2024-05-03,1.2525676444203921,1.3467103441283175,0.9989342235219112,1.215337278785523
2024-05-10,1.2709666650108984,1.37094586363255,0.9999163026564578,1.2289380019673828
2024-05-17,1.2836484514290678,1.3927847483808407,0.999548234101116,1.240503090735455
2024-05-24,1.2758106021351234,1.3788015025930282,1.0004324110779417,1.233469395431173
2024-05-31,1.2926172674404037,1.4007924589395713,1.0011714268388179,1.24563766337019
2024-06-07,1.3340918810383156,1.4542977891708535,1.0047442091140446,1.2759631159889697
2024-06-14,1.3331601845998728,1.4527207196168734,1.0058526443705593,1.2756959658022011
2024-06-21,1.3372574198629497,1.4583716177697246,1.0051110325152932,1.2782971158969172
2024-06-28,1.3759871230229703,1.5084684169508222,1.0089427298551736,1.306592987799745
2024-07-05,1.3780691358183315,1.5087114839942757,1.012898260819855,1.3087682946059798
2024-07-12,1.3435683989588478,1.4617740721675727,1.0125270989797208,1.284146266565876
2024-07-19,1.3098399304329684,1.414836715826422,1.0153698623605405,1.2608481585332432
2024-07-26,1.2322412883021534,1.2902778734560811,1.0276638855860458,1.2003534263154596
2024-08-02,1.2802256389709767,1.3713323591471933,1.0225793314164444,1.2432211308355907
2024-08-09,1.3242645455652131,1.4435763875924446,1.0233231668023797,1.2828798157108858
2024-08-16,1.3338024686157366,1.4565791727851867,1.0272918052168503,1.2918031165422128
2024-08-23,1.3195081833101967,1.43759162406879,1.0275176377232023,1.2818129636989999
2024-08-30,1.2746346514096913,1.3764056795687634,1.0322465966808734,1.2514392162009373
2024-09-06,1.3104577302461826,1.4375611005632367,1.0353572414583547,1.2863094894197662
2024-09-13,1.3306509677901917,1.469273974171008,1.0352330273480046,1.303273501289165
2024-09-20,1.3370376106294322,1.4778835116044264,1.0356061992858483,1.3080435108972788
2024-09-27,1.3339649379163019,1.4766972352099497,1.0287797321403749,1.3039646186063611
2024-10-04,1.3556217224533655,1.5082761208195175,1.029778517669189,1.3212020167002845
2024-10-11,1.3513726441850737,1.5006095501702503,1.0307773116609773,1.3176851927401771
2024-10-18,1.3616255901848473,1.5164599322168728,1.0292791967985282,1.3252700838565887
2024-10-25,1.337564577116543,1.4810477824881634,1.0291950133472572,1.3066582195138088
2024-11-01,1.3962205237365573,1.5679051400736532,1.0271903178758937,1.3516182374415289
2024-11-08,1.3690885745803647,1.5154559959751575,1.0279420385528808,1.3248855117041785
2024-11-15,1.391648350464394,1.5512635747812613,1.028819117879024,1.34412052745915
2024-11-22,1.3945516012217318,1.5546407322514866,1.0307590972339025,1.346890056491348
2024-11-29,1.4211154204558616,1.5988756659721899,1.0335243514726533,1.371329619347905
2024-12-06,1.4315225930861701,1.6217840913300154,1.0321414665460857,1.3823845781665585
2024-12-13,1.4081308813948152,1.5831706234039826,1.0311331093536855,1.3620962397992866
2024-12-20,1.400863802884338,1.5708597858311326,1.0328987454666831,1.3566741316780173
2024-12-27,1.4178384796941506,1.5967917505331408,1.0336553953834424,1.3705093597638403
