week_end,qqq_adj_close_weekly,r1w,R4w,sigma4w,mdd8w,fwd_ret_1w,fwd_vol_1w,fwd_mdd_1w,fwd_ret_4w,fwd_vol_4w,fwd_mdd_4w,fwd_ret_8w,fwd_vol_8w,fwd_mdd_8w
2021-09-03,370.7165832519531,0.014598738891352867,0.034229445518919724,0.04798688120267733,0.02313586981206756,-0.013137094152966251,0.01728720552949644,0.014445988969841748,-0.056582016680442625,0.07110587263255246,0.062163137503771115,0.012936192143392977,0.07166987126879548,0.07615363305529137
2021-09-10,365.878173828125,-0.013137094152966251,0.020414747261867098,0.051435684751284926,0.02018015102994428,-0.007355729272191886,0.05802672539135129,0.011842054571227022,-0.04072791346151359,0.08416193058027782,0.06687409746513077,0.0579095690253441,0.07203000889869329,0.06687409746513077
2021-09-17,363.1967468261719,-0.007355729272191886,0.001606501697717226,0.04183399449708055,0.021668860148477208,-0.0002305909491505779,0.033973763691343695,0.020663659022864187,-0.012059247555775912,0.08323892042128607,0.05569154521145374,0.05543262224131556,0.06895694066566614,0.05569154521145374
2021-09-24,363.1130065917969,-0.0002305909491505779,-0.017284494995388762,0.05233855856699982,0.04188476123381913,-0.03585860230613394,0.10893807445333796,0.0411701049746825,0.002060490744796563,0.08372772467102337,0.05547377112117102,0.07892745181648429,0.0680172614392708,0.05547377112117102
2021-10-01,350.3229064941406,-0.03585860230613394,-0.056582016680442625,0.07110587263255246,0.062163137503771115,0.0027170090659627325,0.056755767710965827,0.02098980224025958,0.0695182088238357,0.05198011641659751,0.02098980224025958,0.08261487673652244,0.05923161513370832,0.031659190157305325
2021-10-08,351.276123046875,0.0027170090659627325,-0.040037297776112944,0.08416193058027782,0.07615363305529137,0.021312936633545828,0.06421238612593634,0.011130681450931905,0.09863748248685772,0.04460958557522631,0.011130681450931905,0.05905327721555216,0.07121000134543798,0.051634941305149305
2021-10-15,358.8432312011719,0.021312936633545828,0.00882089225188309,0.08323892042128607,0.07615363305529137,0.013889147351422016,0.05315987113552434,0.008402320015036673,0.06749186979709144,0.05232231856844107,0.022804849259796832,0.07584311358291064,0.07830954216299489,0.051634941305149305
2021-10-22,363.862060546875,0.013889147351422016,0.010074624937452271,0.08372772467102337,0.07615363305529137,0.03159911577290527,0.02844295792678869,-0.0,0.07686696107168767,0.04821936182346216,0.022804849259796832,0.028486474460140625,0.08973769503129116,0.051634941305149305
2021-10-29,375.5434265136719,0.03159911577290527,0.09073142882333946,0.05198011641659751,0.07615363305529137,0.03183628272898487,0.039516162233982695,-0.0,0.013096667912686856,0.06531397442205049,0.031659190157305325,0.028888825956638223,0.09566678215438583,0.05647112020112987
2021-11-05,387.6915588378906,0.03183628272898487,0.10633674838658921,0.04460958557522631,0.06687409746513077,-0.00983267605622051,0.07967074288369004,0.022804849259796832,-0.03958420527130552,0.08493421742422742,0.051634941305149305,-0.0006070068172480346,0.09613471420558688,0.05647112020112987
2021-11-12,383.8982543945313,-0.00983267605622051,0.05748653446028956,0.05232231856844107,0.05547377112117102,0.02326423862601811,0.029388220994162825,0.00022798860629324867,0.008351243785819345,0.101254706496603,0.051634941305149305,-0.037046788274694764,0.1029135971539808,0.05854083837067786
2021-11-19,392.9339904785156,0.02326423862601811,0.06668126191197164,0.04821936182346216,0.047873798249724465,-0.03217117738609568,0.0818338743382413,0.031659190157305325,-0.04838048661154704,0.11717526639895504,0.051634941305149305,-0.05991612284044038,0.10682755879108809,0.06399322389419171
2021-11-26,380.4940490722656,-0.03217117738609568,0.009683705145468414,0.06531397442205049,0.031659190157305325,-0.020844590455007552,0.08582808049702176,0.041432359460029475,0.015792158043951288,0.11720597828224576,0.04632056632830985,-0.10519229505914968,0.11008962250400207,0.12835822958858115
2021-12-03,372.6449279785156,-0.020844590455007552,-0.03822842463168732,0.08493421742422742,0.051634941305149305,0.038102773000904255,0.13231318055985083,0.014714277918650698,0.03897719845405757,0.10840124132220062,0.04612939710970382,-0.0840352732688984,0.11583297972957729,0.15460484417628315
2021-12-10,387.1176452636719,0.038102773000904255,0.008579258385465744,0.101254706496603,0.051634941305149305,-0.033467491771348196,0.14604785815612917,0.03291365101543381,-0.045398032060514036,0.10707962234593862,0.05854083837067786,-0.10463970915659664,0.12502868130417832,0.15460484417628315
2021-12-17,374.3761901855469,-0.033467491771348196,-0.0367033834467039,0.11717526639895504,0.051634941305149305,0.03200146726940269,0.05392403838094385,0.009700462822310452,-0.011535636228893443,0.10054388237622279,0.06399322389419171,-0.10223574825158512,0.12937847510455577,0.15460484417628315
2021-12-24,386.5505676269531,0.03200146726940269,-0.005678401327249735,0.11720597828224576,0.05647112020112987,0.0023404499550987454,0.018820443172367085,0.013953583737346061,-0.12098445310310102,0.09602035974886498,0.12835822958858115,-0.15035772332457908,0.12863830589861128,0.15460484417628315
2021-12-31,387.4562683105469,0.0023404499550987454,0.030996323533437675,0.10840124132220062,0.05647112020112987,-0.0462724575136673,0.09152714527115542,0.05432202840434512,-0.12301247172295605,0.11802776437183334,0.15081651043410987,-0.14030140019060588,0.14139940850324578,0.1798944188861145
2022-01-07,369.936279296875,-0.0462724575136673,-0.030845835665500414,0.10707962234593862,0.05854083837067786,0.00039490406027251084,0.12616236465325759,0.02501631125721452,-0.05924167709608253,0.14675007645801336,0.11940115337678418,-0.11883000134852309,0.14089583412149928,0.14955479267815674
2022-01-14,370.082275390625,0.00039490406027251084,-0.0017878174182438791,0.10054388237622279,0.06399322389419171,-0.07744734960480491,0.06726748476584517,0.07452425022211044,-0.09070011202269178,0.15287789531378243,0.1023918973900743,-0.15822032036660494,0.14888293162290817,0.14910135832381327
2022-01-21,342.502197265625,-0.07744734960480491,-0.13737675322861603,0.09602035974886498,0.12835822958858115,0.0003124313352437673,0.16676600555249374,0.03453140674212315,-0.029373270221478027,0.15542463192283879,0.07321786436089289,-0.0005690771313678084,0.158741920596755,0.1365572791561083
2022-01-28,342.6092529296875,0.0003124313352437673,-0.1325931926677973,0.11802776437183334,0.15460484417628315,0.01749833711320623,0.18303504855068062,0.04054396740467959,-0.017288928467649872,0.15441451958135205,0.10602731436418393,0.0224696808536147,0.15185855892218386,0.1365572791561083
2022-02-04,348.65704345703125,0.01749833711320623,-0.05989951659831433,0.14675007645801336,0.15460484417628315,-0.031063530866336703,0.18598842866529328,0.053636448151886326,-0.0595883242524406,0.14291017137582146,0.10173691206442619,0.01190439183452907,0.14597995050755436,0.13241339792266438
2022-02-11,337.9931335449219,-0.031063530866336703,-0.09070011202269178,0.15287789531378243,0.15460484417628315,-0.01612050780359127,0.16502917247151222,0.04105237223708292,-0.06752020834391327,0.15327763283270004,0.09204499859214417,0.00723959139853754,0.14348154899197268,0.10659008517527806
2022-02-18,332.588134765625,-0.01612050780359127,-0.03394060917868383,0.15542463192283879,0.15460484417628315,0.012396773089071975,0.21836360193294407,0.03540147003444957,0.028804193090110234,0.16886360959512678,0.08366435885136589,-0.007824167145507321,0.14438191945769113,0.08825670809345568
2022-02-25,336.73687744140625,0.012396773089071975,-0.04876663529646128,0.15441451958135205,0.1798944188861145,-0.024801058671584525,0.11342456462066985,0.028569829876273243,0.03975860932126451,0.15581149496704683,0.08366435885136589,-0.05948295518920102,0.14109075994774326,0.12335996534244112
2022-03-04,328.48809814453125,-0.024801058671584525,-0.051511272508581736,0.14291017137582146,0.14955479267815674,-0.03899541495780938,0.17838328916904617,0.04135778692811842,0.07149271608696968,0.13502480981157453,0.05671486296135471,-0.07273544866022498,0.15397714188381165,0.15609248839738216
2022-03-11,315.9251403808594,-0.03899541495780938,-0.06875867882848485,0.15327763283270004,0.12737824050477586,0.08020389363043222,0.07849772709464066,0.019204453840591315,0.07475979974245067,0.13014873850838554,0.05937670188099719,-0.0465916567524666,0.16283855607499365,0.16686867555831814
2022-03-18,342.30743408203125,0.08020389363043222,0.028804193090110234,0.16886360959512678,0.1365572791561083,0.023351189320226288,0.12500564209961654,0.01437147463243414,-0.0366283602356176,0.12310476910967712,0.08825670809345568,-0.1507171645358543,0.16530399494895542,0.21563082549728546
2022-03-25,350.3947448730469,0.023351189320226288,0.03678429598999542,0.15581149496704683,0.1365572791561083,0.006933048094120619,0.09816765348975212,0.025162227544108413,-0.09924156451046565,0.12150844203582964,0.12335996534244112,-0.2189779137087968,0.17026669255151522,0.22228501946747392
2022-04-01,352.8324279785156,0.006933048094120619,0.10907098766143043,0.13502480981157453,0.13241339792266438,-0.03572833130232824,0.083560331125455,0.05456272008068036,-0.14422816474719458,0.1568664863240602,0.15177348480675273,-0.15756508057122076,0.17961867557911954,0.22220404842516514
2022-04-08,340.4490051269531,-0.03572833130232824,0.09415105458128664,0.13014873850838554,0.10659008517527806,-0.031184266347635988,0.15637495544798707,0.03070305218912911,-0.12135145649491738,0.18719982504075222,0.1142773880811547,-0.131263008506493,0.18306973255117923,0.177316181522682
2022-04-15,329.9960632324219,-0.031184266347635988,-0.03384435510065243,0.12310476910967712,0.08825670809345568,-0.0392620149546218,0.15826768203664318,0.06024364825204343,-0.11408880430023674,0.20329390824235147,0.15915782452011074,-0.15844462010457158,0.18385346503971137,0.17044983093038454
2022-04-22,317.29083251953125,-0.0392620149546218,-0.11459557483499447,0.12150844203582964,0.12335996534244112,-0.03805355214260848,0.2689812511345923,0.04954778676613101,-0.11973634919833112,0.21112775716937435,0.12415054644388446,-0.16941207329121066,0.19319332056039587,0.17660809584337256
2022-04-29,305.443603515625,-0.03805355214260848,-0.16460756188645198,0.1568664863240602,0.15609248839738216,-0.012851623050050998,0.253466712374399,0.0617415974769024,-0.013336915824026097,0.20052104233657936,0.12851947673110198,-0.05942889323391296,0.18679851286653104,0.17660809584337256
2022-05-06,301.5433044433594,-0.012851623050050998,-0.09740999399880315,0.18719982504075222,0.16686867555831814,-0.0239216141529555,0.20045239539691054,0.058528767924606595,-0.009911552011575637,0.17390257283558402,0.07117216224722876,-0.08986165924704373,0.16971812243330556,0.13674545903077806
2022-05-13,294.4153747558594,-0.0239216141529555,-0.11485663679850791,0.20329390824235147,0.21563082549728546,-0.04490955985271627,0.22611854945010873,0.0571250324173869,-0.044355815804334786,0.1706719904456127,0.08123968006791916,-0.020146849514033623,0.1647439263100773,0.13674545903077806
2022-05-20,281.4857482910156,-0.04490955985271627,-0.13250019077157535,0.21112775716937435,0.22228501946747392,0.0683458812316965,0.174726651294213,0.021262019712712764,-0.04967572409287955,0.17973913686427428,0.13674545903077806,0.012909751322175617,0.15259366869910332,0.13674545903077806
2022-05-27,301.3970031738281,0.0683458812316965,-0.029895018314288365,0.20052104233657936,0.22220404842516514,-0.009426259237600472,0.1951549215950646,0.02601961874713909,-0.04609197740988683,0.18233679002145292,0.13674545903077806,-0.021350475850420842,0.1491637764302054,0.13674545903077806
2022-06-03,298.5693359375,-0.009426259237600472,0.03000140562237644,0.17390257283558402,0.1706655697695938,-0.05836587794571458,0.14427943247067132,0.06786748114794997,-0.07995010723546818,0.17203517414297928,0.12418112512347512,0.03171390705431264,0.152182829240634,0.12418112512347512
2022-06-10,281.64190673828125,-0.05836587794571458,-0.03269639112625317,0.1706719904456127,0.17044983093038454,-0.05022946814126101,0.20616118758831675,0.06041377469040255,0.024208966290301052,0.14099816285937775,0.06041377469040255,0.10982248470465669,0.1304791622911905,0.06041377469040255
2022-06-17,267.84454345703125,-0.05022946814126101,-0.06616633322129553,0.17973913686427428,0.17660809584337256,0.07192962791468942,0.12685393228436637,0.001458409112706474,0.06258547541505514,0.11632709122371364,0.04864051013142946,0.18655119429189682,0.12005108523349572,0.04864051013142946
2022-06-24,287.82025146484375,0.07192962791468942,-0.04609197740988683,0.18233679002145292,0.17660809584337256,-0.04328438906318186,0.12027146369668612,0.04864051013142946,0.02474150155946592,0.11775803078354634,0.04864051013142946,0.09156644336311585,0.11622595415232728,0.04864051013142946
2022-07-01,275.6279296875,-0.04328438906318186,-0.0832758877085638,0.17203517414297928,0.13674545903077806,0.045793195580054735,0.07457422814851565,-0.0,0.11166401428978079,0.12621765822557662,0.0423255818207557,0.08591205032294366,0.12477940943051209,0.07692286770059463
2022-07-08,288.5433044433594,0.045793195580054735,0.07182072765670089,0.14099816285937775,0.13674545903077806,-0.01185295901650699,0.08441841694936045,0.032842460052294103,0.08561351841435552,0.1197571013676846,0.0423255818207557,-0.0006095996794825746,0.12097852250264941,0.11376305817933975
2022-07-15,285.1434326171875,-0.01185295901650699,0.06258547541505514,0.11632709122371364,0.13674545903077806,0.03408565405910012,0.145880468057671,0.017535490743438506,0.12396571887684182,0.12537241034811128,0.0423255818207557,0.05083267950929678,0.1246372527873651,0.12012835640567925
2022-07-22,295.0302429199219,0.03408565405910012,0.03210005829995244,0.11775803078354634,0.13674545903077806,0.04363812366713306,0.18240404020209078,0.025232556335369354,0.06682494180364992,0.11981320617605912,0.030624955274185305,-0.04286041478058861,0.1356779668644488,0.13132746593170802
2022-07-29,308.1897888183594,0.04363812366713306,0.11166401428978079,0.12621765822557662,0.12418112512347512,0.019742699704629583,0.11143281152207722,0.008169027565545047,-0.025751963966837196,0.1256345114957135,0.07692286770059463,-0.1336127071540054,0.12441477090004754,0.17130509903831176
2022-08-05,314.3348693847656,0.019742699704629583,0.10720964572915687,0.1197571013676846,0.04864051013142946,0.026499241445979056,0.13622398560311064,0.014514002843849811,-0.08622311809383822,0.11731874432195034,0.11376305817933975,-0.183757327306865,0.12627089040439168,0.19611989547735376
2022-08-12,322.7757263183594,0.026499241445979056,0.13246411808159633,0.12537241034811128,0.04864051013142946,-0.023055123014091742,0.07073750298756527,0.030624955274185305,-0.07313303936754494,0.11535951608462165,0.12012835640567925,-0.20339541255856597,0.13379681549512432,0.19611989547735376
2022-08-19,315.4192199707031,-0.023055123014091742,0.07253656373839648,0.11981320617605912,0.0423255818207557,-0.04893878210335411,0.18356379336226183,0.04776057799126093,-0.10968535658423859,0.14415898428079016,0.10388395204253081,-0.2118995943770782,0.13789643626470158,0.19095407375127932
2022-08-26,300.35467529296875,-0.04893878210335411,-0.0251492333760403,0.1256345114957135,0.07692286770059463,-0.04072845442237144,0.046460648489294126,0.039910197306020787,-0.1078607431871683,0.1279404989133611,0.11178132994654122,-0.1081873127970806,0.1387947406817257,0.15939834310832604
2022-09-02,288.3674011230469,-0.04072845442237144,-0.08298578594502444,0.11731874432195034,0.11376305817933975,0.0395893201722724,0.0653859541341555,0.007182388733720357,-0.09753420921302686,0.1417678648818731,0.13837853172147066,-0.0466186730972114,0.14897083589313942,0.15939834310832604
2022-09-09,300.0126647949219,0.0395893201722724,-0.08118161526597217,0.11535951608462165,0.12012835640567925,-0.05960744023078533,0.19912267880249304,0.06893217029969753,-0.13026237319102085,0.15197966417505995,0.13837853172147066,-0.14682389031684284,0.1491423213185303,0.16020421077794855
2022-09-16,282.6522521972656,-0.05960744023078533,-0.08300538408510928,0.14415898428079016,0.13132746593170802,-0.04711416870628379,0.03242305609306823,0.05339277434328769,-0.1022142377928397,0.13765781925130854,0.10413997235075967,-0.002916378550359671,0.16290587676927734,0.10499881509377687
2022-09-23,269.64422607421875,-0.04711416870628379,-0.09795625755795759,0.1279404989133611,0.17130509903831176,-0.03040192044823004,0.15375550553257056,0.045295318849188734,-0.0003265696099123057,0.15258193290976013,0.07581614382040155,0.03323326967847719,0.16120203244693498,0.08345929268425677
2022-09-30,261.5698547363281,-0.03040192044823004,-0.09753420921302686,0.1417678648818731,0.19611989547735376,0.006861156194278228,0.2066480611754397,0.04618442492363235,0.050915536115815306,0.1541888235218895,0.07581614382040155,0.07098157769722424,0.15613631833182293,0.08345929268425677
2022-10-07,263.37066650390625,0.006861156194278228,-0.142078080498287,0.15197966417505995,0.19611989547735376,-0.03155930483260411,0.1636208356423563,0.03106650768876019,-0.016561517125821847,0.1495240750629086,0.08345929268425677,0.08355247009882744,0.15377418348474578,0.08345929268425677
2022-10-14,255.1886749267578,-0.03155930483260411,-0.10997109735216047,0.13765781925130854,0.18520006832530603,0.05477349947664364,0.09444218898554863,0.00873007240488295,0.09929785924248012,0.17753179746459946,0.08345929268425677,0.07852534299082929,0.1461841494491858,0.08345929268425677
2022-10-21,269.55615234375,0.05477349947664364,0.0038196602738134445,0.15258193290976013,0.15939834310832604,0.020840185277497612,0.19260128475102686,0.0398999946569903,0.03355983928838945,0.17679353348466562,0.08345929268425677,-0.0042572987336908,0.15033024175336568,0.08345929268425677
2022-10-28,275.2325744628906,0.020840185277497612,0.027725862535404124,0.1541888235218895,0.15939834310832604,-0.06061589704735901,0.15396016482773217,0.0737145441578636,0.02006604158140896,0.16539872455685675,0.0737145441578636,-0.048150412912873204,0.14410893679046255,0.08961386574502402
2022-11-04,259.04473876953125,-0.06061589704735901,-0.00651507881477774,0.1495240750629086,0.16020421077794855,0.08430007153569778,0.2840229489549583,0.023076288594915388,0.1001139872246493,0.16362910782198892,0.030477750064757097,0.008418026290679207,0.14060094295224965,0.11234266090979726
2022-11-11,281.8291320800781,0.08430007153569778,0.06681003090101716,0.17753179746459946,0.10499881509377687,-0.010964520477446912,0.08131381991430055,0.01582616048812844,-0.02077251625165063,0.11104289794678648,0.04490682986501804,-0.0664629102138325,0.11287653313784791,0.11234266090979726
2022-11-18,278.7560119628906,-0.010964520477446912,0.022618663525208183,0.17679353348466562,0.08345929268425677,0.007346387570517096,0.07957014103389151,0.010286970840481777,-0.037817138022080296,0.1247910121512569,0.06628786491463691,-0.011217814765297046,0.1134395283285937,0.11234266090979726
2022-11-25,280.8113098144531,0.007346387570517096,0.03176218831042349,0.16539872455685675,0.08345929268425677,0.01943204859588123,0.17513973577361114,0.022131636763249616,-0.06821645449428206,0.1254007409442846,0.08961386574502402,-0.012496873768596118,0.11625529862935544,0.11234266090979726
2022-12-02,286.3214111328125,0.01943204859588123,0.0891797766860276,0.16362910782198892,0.08345929268425677,-0.036586431940602036,0.09655340309690322,0.041086937266918484,-0.09169596093396988,0.10913833824809067,0.10879247773891332,0.0149933349581877,0.10683843565609782,0.10879247773891332
2022-12-09,276.03515625,-0.036586431940602036,-0.011982704665303297,0.11104289794678648,0.08345929268425677,-0.028009142247876602,0.13285014162244488,0.04988751883013102,-0.045690393962181795,0.11786424272589943,0.09675125214632437,0.08451532774042549,0.11835215086778403,0.09675125214632437
2022-12-16,268.4109802246094,-0.028009142247876602,-0.027476890612444294,0.1247910121512569,0.08345929268425677,-0.02305292890168478,0.11825588000696036,0.024982004574948116,0.026599323256783283,0.10246487782130759,0.04932440552563866,0.0911332152045496,0.11285642695790456,0.04932440552563866
2022-12-23,262.29412841796875,-0.02305292890168478,-0.05343456800812088,0.1254007409442846,0.08961386574502402,-0.004047457843806572,0.13704613485135467,0.02715398390176074,0.055719580725685995,0.10188984799288905,0.02715398390176074,0.11904587534782604,0.10991504854498282,0.03856030125830988
2022-12-30,261.2346496582031,-0.004047457843806572,-0.07477010885806233,0.10913833824809067,0.11234266090979726,0.009419135031186056,0.15511224062959517,0.017650654148485493,0.1066892958921576,0.09372820412216602,0.022696366026937143,0.0916916975229576,0.11229862792271775,0.0637430642471107
2023-01-06,263.70684814453125,0.009419135031186056,-0.05816346581639165,0.11786424272589943,0.11234266090979726,0.044280574971088386,0.038060200571216736,-0.0,0.1302057217026072,0.11342847319347545,0.022696366026937143,0.10874762152030026,0.10766185215413192,0.06582830567547712
2023-01-13,275.64630126953125,0.044280574971088386,0.04075243700769746,0.10246487782130759,0.11234266090979726,0.006067328567218037,0.16061435099786617,0.022696366026937143,0.06453389194776642,0.12770053848496726,0.03856030125830988,0.02662034516646545,0.11099767607012091,0.07432953640301043
2023-01-20,277.3238220214844,0.006067328567218037,0.055719580725685995,0.10188984799288905,0.11234266090979726,0.04692225732266518,0.07499557286406487,0.0042567557238842296,0.06332629462213998,0.11716340004028088,0.03856030125830988,0.07717572034221247,0.10789248084801152,0.07432953640301043
2023-01-27,290.6466064453125,0.04692225732266518,0.1066892958921576,0.09372820412216602,0.09675125214632437,0.03293556084163576,0.16242085036979528,0.02021911381135624,-0.014997598369199986,0.1221535729452473,0.0637430642471107,0.049748349949733706,0.10530074634790162,0.07432953640301043
2023-02-03,300.37860107421875,0.03293556084163576,0.12375336750994444,0.11342847319347545,0.09675125214632437,-0.021391254783752315,0.11943702231801634,0.0328512593521479,-0.021458100182307083,0.09845329366436614,0.060281181547537484,0.04859659340964661,0.09476924451084856,0.06883289269785858
2023-02-10,294.02142333984375,-0.021391254783752315,0.06453389194776642,0.12770053848496726,0.048820551241366944,0.004859731241591493,0.09225140153753841,0.025687365240384737,-0.03791354678130089,0.08890945715654541,0.06648320489499757,0.060973619235912255,0.08884923312616105,0.06648320489499757
2023-02-17,295.4537048339844,0.004859731241591493,0.04135331589521528,0.11716340004028088,0.03856030125830988,-0.03140163566867486,0.09441718503997372,0.03091372471085877,0.013849425720072457,0.0936598162009416,0.0418714057471687,0.057747673440841515,0.08278265346116813,0.0418714057471687
2023-02-24,286.3201904296875,-0.03140163566867486,0.005428719469080586,0.1221535729452473,0.0637430642471107,0.02647505902852865,0.08929073533857165,0.009321512383159643,0.0647459483189335,0.09174913258164502,0.03823073206439131,0.08297750855906834,0.07883151566189177,0.03823073206439131
2023-03-03,294.0018310546875,0.02647505902852865,-0.012963048520243914,0.09845329366436614,0.06582830567547712,-0.03784670138274615,0.0724426684240573,0.03823073206439131,0.07005469359195371,0.09381740836916944,0.03823073206439131,0.07512093162659125,0.08420303075062618,0.03823073206439131
2023-03-10,283.0826110839844,-0.03784670138274615,-0.05380263977022678,0.08890945715654541,0.07432953640301043,0.05662270374296492,0.10507836390986695,0.0047263227361815435,0.09888716601721327,0.0830581148228489,0.015610648152942235,0.11399027421494655,0.08152122913792266,0.03408824220234556
2023-03-17,299.5741882324219,0.05662270374296492,0.013849425720072457,0.0936598162009416,0.07432953640301043,0.019494886930186073,0.09096744884406505,0.013598001517816833,0.04389824772076899,0.07572222194831785,0.02458446752896342,0.06397321905132702,0.0736842343152335,0.03408824220234556
