week_end,k_hat_t,p_t,s_t,h_t,rho_t,I_t,interpretability,mode,degraded_reason,strict_contracts_satisfied
2013-05-31,2.0,"[0.0014221990397792076, 0.1194730207500379, 0.32377136699316306, 0.29928720016373545, 0.2560462130532844]",0.30030498269032824,0.19131259152478233,0.17784020098575182,-0.12270418455875715,"{""L"": 0.6112035938613761, ""T"": 1.1740494957275465, ""P"": 0.3750075187225795, ""E"": -2.2563843520224314, ""H"": 0.7491506407298366, ""I"": -0.12270418455875715, ""d"": 0.22694425201620763, ""a"": 0.4297860673756763, ""g_raw"": 0.328365159695942, ""g_stress"": -0.8458459833185024, ""s"": 0.30030498269032824, ""drift_probe_raw"": 0.06796782992145994, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0014221990397792076, 0.1194730207500379, 0.32377136699316306, 0.29928720016373545, 0.2560462130532844], ""h_t"": 0.19131259152478233, ""rho_t"": 0.17784020098575182}",strict,,True
2013-06-07,4.0,"[0.001753457953350309, 0.23818353317712018, 0.27699754172787583, 0.17059838585308537, 0.3124670812885684]",0.1909670883023259,0.2855116841535337,0.12129477007455869,0.07361095171510183,"{""L"": 0.697057277592082, ""T"": 1.1463497427035059, ""P"": 0.32546977963696155, ""E"": -2.129555110870908, ""H"": 0.7614127658923003, ""I"": 0.07361095171510183, ""d"": 0.10592320510006199, ""a"": 0.2417398708047364, ""g_raw"": 0.1738315379523992, ""g_stress"": -1.4437384975353085, ""s"": 0.1909670883023259, ""drift_probe_raw"": 0.06842793010755771, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.001753457953350309, 0.23818353317712018, 0.27699754172787583, 0.17059838585308537, 0.3124670812885684], ""h_t"": 0.2855116841535337, ""rho_t"": 0.12129477007455869}",strict,,True
2013-06-14,2.0,"[0.0011805339703665307, 0.1011323175745066, 0.3296670971902786, 0.32688619992941553, 0.24113385133543278]",0.40871265322898226,0.1762007345810265,0.23869860004650645,-0.1629543293780376,"{""L"": 0.8770191776659699, ""T"": 1.103774743099689, ""P"": 0.21138128678271242, ""E"": -0.7009724712964612, ""H"": 0.7899741528469573, ""I"": -0.1629543293780376, ""d"": 0.28718487192035375, ""a"": 0.28860896509333844, ""g_raw"": 0.28789691850684607, ""g_stress"": -0.36928975380735257, ""s"": 0.40871265322898226, ""drift_probe_raw"": 0.06886595304593396, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0011805339703665307, 0.1011323175745066, 0.3296670971902786, 0.32688619992941553, 0.24113385133543278], ""h_t"": 0.1762007345810265, ""rho_t"": 0.23869860004650645}",strict,,True
2013-06-21,4.0,"[0.0019170762747679436, 0.21554789045189202, 0.2859604269507532, 0.1881780290036784, 0.3083965773189085]",0.23579991673548492,0.5485722611018508,0.21038178741107327,0.04263227379516743,"{""L"": 0.43714481763664714, ""T"": 1.235377012558891, ""P"": 0.5127142482551297, ""E"": -1.7759111782448, ""H"": 0.735418443514053, ""I"": 0.04263227379516743, ""d"": 0.11016175210970981, ""a"": 0.290367499559078, ""g_raw"": 0.2002646258343939, ""g_stress"": -1.175846008981022, ""s"": 0.23579991673548492, ""drift_probe_raw"": 0.06911153025199539, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.0019170762747679436, 0.21554789045189202, 0.2859604269507532, 0.1881780290036784, 0.3083965773189085], ""h_t"": 0.5485722611018508, ""rho_t"": 0.21038178741107327}",strict,,True
2013-06-28,4.0,"[0.001392217983823738, 0.20253462215579343, 0.2935496678782208, 0.1987512950786142, 0.30377219690354795]",0.21613945615290092,0.21797121111812498,0.13484445885458962,0.020729882115956125,"{""L"": 0.3697428460935359, ""T"": 1.445063804579772, ""P"": 0.6757873354436225, ""E"": -0.9464557369759108, ""H"": 0.8226163039012401, ""I"": 0.020729882115956125, ""d"": 0.06476489699913784, ""a"": 0.12981223367788386, ""g_raw"": 0.09728856533851085, ""g_stress"": -1.2883072970901708, ""s"": 0.21613945615290092, ""drift_probe_raw"": 0.06944347178874624, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.001392217983823738, 0.20253462215579343, 0.2935496678782208, 0.1987512950786142, 0.30377219690354795], ""h_t"": 0.21797121111812498, ""rho_t"": 0.13484445885458962}",strict,,True
2013-07-05,1.0,"[0.0009064108831743198, 0.336933092933155, 0.23121400215191268, 0.109865423183067, 0.321081070848691]",0.3252133857715796,0.36558865144248465,0.21497124954103675,0.1811572582871955,"{""L"": 0.6779150612005637, ""T"": 1.6428590965019412, ""P"": 0.5343475813540821, ""E"": -1.421780097061136, ""H"": 0.9797536035944253, ""I"": 0.1811572582871955, ""d"": 0.3067114800870378, ""a"": 0.21838217944971083, ""g_raw"": 0.2625468297683743, ""g_stress"": -0.7299149753390661, ""s"": 0.3252133857715796, ""drift_probe_raw"": 0.07041446561233869, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.0009064108831743198, 0.336933092933155, 0.23121400215191268, 0.109865423183067, 0.321081070848691], ""h_t"": 0.36558865144248465, ""rho_t"": 0.21497124954103675}",strict,,True
2013-07-12,2.0,"[0.0011807019377647631, 0.13013409268747833, 0.32276346822070523, 0.28056430174707064, 0.26535743540698115]",0.37798481903862974,0.4975509288174541,0.2253786948565687,-0.10093513067761098,"{""L"": 0.045899264989093524, ""T"": 1.7568733649288308, ""P"": 0.8048574823431358, ""E"": -1.1682769059040874, ""H"": 0.8344797543065121, ""I"": -0.10093513067761098, ""d"": 0.21812294780262764, ""a"": 0.3600947199975233, ""g_raw"": 0.28910883390007547, ""g_stress"": -0.49811046559201116, ""s"": 0.37798481903862974, ""drift_probe_raw"": 0.07117345107574795, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0011807019377647631, 0.13013409268747833, 0.32276346822070523, 0.28056430174707064, 0.26535743540698115], ""h_t"": 0.4975509288174541, ""rho_t"": 0.2253786948565687}",strict,,True
2013-07-19,4.0,"[0.0014221605194148612, 0.26129198281045674, 0.26620011163306195, 0.1527535199200805, 0.31833222511698595]",0.31893913261894374,0.2215236905119802,0.20486662778100073,0.09657773404211739,"{""L"": 0.4328085112163872, ""T"": 1.4471214294715016, ""P"": 0.6888270591474506, ""E"": -0.6879183703051726, ""H"": 0.851822669588443, ""I"": 0.09657773404211739, ""d"": 0.12692037463166933, ""a"": 0.24322086514359473, ""g_raw"": 0.18507061988763202, ""g_stress"": -0.758651403827853, ""s"": 0.31893913261894374, ""drift_probe_raw"": 0.0717508599050467, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.0014221605194148612, 0.26129198281045674, 0.26620011163306195, 0.1527535199200805, 0.31833222511698595], ""h_t"": 0.2215236905119802, ""rho_t"": 0.20486662778100073}",strict,,True
2013-07-26,1.0,"[0.0004146616246342317, 0.5882076124807493, 0.11506809147526807, 0.03036013527358668, 0.26594949914576177]",0.6518126138216118,0.47335508755446454,0.45903971651325004,0.45685816633417614,"{""L"": 1.1558989892879397, ""T"": 1.6506223795900496, ""P"": 0.6863499466130772, ""E"": -1.8622120497538757, ""H"": 1.2116649152249626, ""I"": 0.45685816633417614, ""d"": 0.6917439777864614, ""a"": 0.507409397713369, ""g_raw"": 0.5995766877499151, ""g_stress"": 0.6270163176211443, ""s"": 0.6518126138216118, ""drift_probe_raw"": 0.07317416025276759, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.0004146616246342317, 0.5882076124807493, 0.11506809147526807, 0.03036013527358668, 0.26594949914576177], ""h_t"": 0.47335508755446454, ""rho_t"": 0.45903971651325004}",strict,,True
2013-08-02,4.0,"[0.0008069937600670334, 0.23210803724236292, 0.28277131406576667, 0.1739880423810853, 0.31032561255071806]",0.3733391178890789,0.24883729051315176,0.23587561390388767,0.05903335218992556,"{""L"": 0.8053047518569764, ""T"": 1.6196662332333511, ""P"": 0.5458294105655632, ""E"": -2.3016001639241734, ""H"": 1.025462435015854, ""I"": 0.05903335218992556, ""d"": 0.2134779599572426, ""a"": 0.5376258182186577, ""g_raw"": 0.3755518890879502, ""g_stress"": -0.5179183665924787, ""s"": 0.3733391178890789, ""drift_probe_raw"": 0.07440037495131371, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.0008069937600670334, 0.23210803724236292, 0.28277131406576667, 0.1739880423810853, 0.31032561255071806], ""h_t"": 0.24883729051315176, ""rho_t"": 0.23587561390388767}",strict,,True
2013-08-09,4.0,"[0.0013446533132634604, 0.28709281140630827, 0.25352621212569737, 0.13570096439459875, 0.32233535876013214]",0.20416221564933437,0.18754093173573724,0.13268295914700579,0.13364149486502788,"{""L"": 0.4616952240546362, ""T"": 1.7404527702985928, ""P"": 0.4582059509497756, ""E"": -1.856656561814972, ""H"": 0.9083880469638059, ""I"": 0.13364149486502788, ""d"": 0.0720753885427432, ""a"": 0.22049291675169472, ""g_raw"": 0.14628415264721895, ""g_stress"": -1.3604805239605855, ""s"": 0.20416221564933437, ""drift_probe_raw"": 0.07542649821075986, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.0013446533132634604, 0.28709281140630827, 0.25352621212569737, 0.13570096439459875, 0.32233535876013214], ""h_t"": 0.18754093173573724, ""rho_t"": 0.13268295914700579}",strict,,True
2013-08-16,4.0,"[0.0011967547094725501, 0.2203552033691942, 0.2864689167988948, 0.18188806998338114, 0.3100910551390574]",0.18351010718301183,0.5033175177246713,0.1199394489199499,0.05007936916087799,"{""L"": 0.35689314962473595, ""T"": 1.780334575344087, ""P"": 0.6291925901220906, ""E"": -1.659987962615403, ""H"": 0.9231725087508474, ""I"": 0.05007936916087799, ""d"": 0.08198432996228489, ""a"": 0.11026521205370787, ""g_raw"": 0.09612477100799638, ""g_stress"": -1.4927447876709912, ""s"": 0.18351010718301183, ""drift_probe_raw"": 0.07673764690748712, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.0011967547094725501, 0.2203552033691942, 0.2864689167988948, 0.18188806998338114, 0.3100910551390574], ""h_t"": 0.5033175177246713, ""rho_t"": 0.1199394489199499}",strict,,True
2013-08-23,3.0,"[0.0006257247853215037, 0.035644466739123463, 0.31725152595066475, 0.49156549781403586, 0.15491278471085435]",0.6401116630734022,0.13427873579244268,0.35533437873472185,-0.37098438622529406,"{""L"": 0.6313015798241679, ""T"": 1.5119959916801773, ""P"": 0.35086112101084505, ""E"": -1.832140826099689, ""H"": 0.8694345092704405, ""I"": -0.37098438622529406, ""d"": 0.7132493421913303, ""a"": 0.4594627528635001, ""g_raw"": 0.5863560475274152, ""g_stress"": 0.5758488265551858, ""s"": 0.6401116630734022, ""drift_probe_raw"": 0.07808333244445027, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [0.0006257247853215037, 0.035644466739123463, 0.31725152595066475, 0.49156549781403586, 0.15491278471085435], ""h_t"": 0.13427873579244268, ""rho_t"": 0.35533437873472185}",strict,,True
2013-08-30,4.0,"[0.0005955558399476174, 0.2858531696104376, 0.2582877105614479, 0.13514690486724248, 0.3201166591209244]",0.47999226501928616,0.5388947122509419,0.35094688397877316,0.1191725528232602,"{""L"": 0.9190999774084896, ""T"": 1.4004110640918377, ""P"": 1.1860868645153513, ""E"": -2.3598750751717605, ""H"": 1.1543055795243768, ""I"": 0.1191725528232602, ""d"": 0.3201412526771825, ""a"": 0.6517486832131433, ""g_raw"": 0.4859449679451629, ""g_stress"": -0.08007369719881097, ""s"": 0.47999226501928616, ""drift_probe_raw"": 0.07968368066001348, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.0005955558399476174, 0.2858531696104376, 0.2582877105614479, 0.13514690486724248, 0.3201166591209244], ""h_t"": 0.5388947122509419, ""rho_t"": 0.35094688397877316}",strict,,True
2013-09-06,1.0,"[0.0005069545192260097, 0.5031531695349194, 0.15216976924069817, 0.04798632597824181, 0.2961837807269145]",0.379908347325206,0.20071818658470517,0.2635508933341164,0.35854334556265544,"{""L"": 1.0004209466560696, ""T"": 1.7946125845489367, ""P"": 0.8228686508839531, ""E"": -2.2913170194809034, ""H"": 1.233999945975544, ""I"": 0.35854334556265544, ""d"": 0.5329887979903417, ""a"": 0.2469925337083813, ""g_raw"": 0.3899906658493615, ""g_stress"": -0.4899372616289611, ""s"": 0.379908347325206, ""drift_probe_raw"": 0.0815724349632263, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.0005069545192260097, 0.5031531695349194, 0.15216976924069817, 0.04798632597824181, 0.2961837807269145], ""h_t"": 0.20071818658470517, ""rho_t"": 0.2635508933341164}",strict,,True
2013-09-13,1.0,"[0.00022248213999447776, 0.7179016450723503, 0.06585487917150919, 0.012237490837685688, 0.2037835027784604]",0.6789351267754775,0.46300528586167666,0.4842557371485732,0.628475139345875,"{""L"": 1.4147527515069513, ""T"": 1.8247251914472655, ""P"": 1.0603333579911594, ""E"": -1.189034202168033, ""H"": 1.4696382571071134, ""I"": 0.628475139345875, ""d"": 0.8862318129296974, ""a"": 0.2990475302257993, ""g_raw"": 0.5926396715777483, ""g_stress"": 0.7488823807063139, ""s"": 0.6789351267754775, ""drift_probe_raw"": 0.08351229254682148, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.00022248213999447776, 0.7179016450723503, 0.06585487917150919, 0.012237490837685688, 0.2037835027784604], ""h_t"": 0.46300528586167666, ""rho_t"": 0.4842557371485732}",strict,,True
2013-09-20,2.0,"[0.001235518244953118, 0.1852506901976031, 0.302542563053747, 0.2120840975007877, 0.2988871310029091]",0.6941838372303543,0.18727379888247617,0.4289519139994711,0.011125979142163817,"{""L"": 0.2883732533873651, ""T"": 1.8322457761510615, ""P"": 0.7834371561073448, ""E"": -1.064910131609667, ""H"": 0.9524946120346538, ""I"": 0.011125979142163817, ""d"": 0.24760080590496628, ""a"": 0.952697628950612, ""g_raw"": 0.6001492174277892, ""g_stress"": 0.8197526744208681, ""s"": 0.6941838372303543, ""drift_probe_raw"": 0.0850950973116867, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.001235518244953118, 0.1852506901976031, 0.302542563053747, 0.2120840975007877, 0.2988871310029091], ""h_t"": 0.18727379888247617, ""rho_t"": 0.4289519139994711}",strict,,True
2013-09-27,2.0,"[0.0006232963764776161, 0.11173480687386467, 0.3316565292164214, 0.301642930157385, 0.2543424373758513]",0.40988232751344394,0.29518431053699346,0.24110449607248707,-0.12175971048729527,"{""L"": 0.4986632124842091, ""T"": 1.9354396006275818, ""P"": 0.8258374195859601, ""E"": -1.5250510246111548, ""H"": 1.0833285001098272, ""I"": -0.12175971048729527, ""d"": 0.45231600567399344, ""a"": 0.25695331449108505, ""g_raw"": 0.35463466008253924, ""g_stress"": -0.3644518494662848, ""s"": 0.40988232751344394, ""drift_probe_raw"": 0.08705503987684153, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0006232963764776161, 0.11173480687386467, 0.3316565292164214, 0.301642930157385, 0.2543424373758513], ""h_t"": 0.29518431053699346, ""rho_t"": 0.24110449607248707}",strict,,True
2013-10-04,2.0,"[0.0004705958779717957, 0.1701656682811281, 0.31617833633413245, 0.2245632813321064, 0.2886221181746612]",0.2249716874420132,0.17719867344077037,0.13699379584884952,-0.02068428719386193,"{""L"": 0.8434556680213006, ""T"": 1.9844342592377764, ""P"": 0.8271278994683066, ""E"": -3.1582243810834942, ""H"": 1.2387162328088186, ""I"": -0.02068428719386193, ""d"": 0.3760485511191664, ""a"": 0.21913124601230785, ""g_raw"": 0.29758989856573714, ""g_stress"": -1.2369250003232868, ""s"": 0.2249716874420132, ""drift_probe_raw"": 0.08906648770825162, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0004705958779717957, 0.1701656682811281, 0.31617833633413245, 0.2245632813321064, 0.2886221181746612], ""h_t"": 0.17719867344077037, ""rho_t"": 0.13699379584884952}",strict,,True
2013-10-11,3.0,"[0.0002580908482511054, 0.021519228816672002, 0.2939251208911161, 0.5626406095191806, 0.12165694992478028]",0.6573617379324228,0.11721729403572259,0.3619267468672023,-0.46801447484850844,"{""L"": 0.36016540447272366, ""T"": 2.0292907440313375, ""P"": 1.0498810224580786, ""E"": -2.3149197084672313, ""H"": 1.1167881778145772, ""I"": -0.46801447484850844, ""d"": 0.915217771710676, ""a"": 0.48167400371928876, ""g_raw"": 0.6984458877149824, ""g_stress"": 0.6515591963133023, ""s"": 0.6573617379324228, ""drift_probe_raw"": 0.09051279447751473, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [0.0002580908482511054, 0.021519228816672002, 0.2939251208911161, 0.5626406095191806, 0.12165694992478028], ""h_t"": 0.11721729403572259, ""rho_t"": 0.3619267468672023}",strict,,True
2013-10-18,1.0,"[0.0007558918108967181, 0.4131364850426333, 0.19915173502172834, 0.07361060768626006, 0.3133452804384817]",0.6900825834544275,0.46569655931933174,0.4664089235243811,0.2714576478832593,"{""L"": 0.6293258809207585, ""T"": 2.037426088317573, ""P"": 0.9805733584403902, ""E"": -1.5827414406811662, ""H"": 1.2099728228895514, ""I"": 0.2714576478832593, ""d"": 0.42248471116151953, ""a"": 0.9341064458311199, ""g_raw"": 0.6782955784963197, ""g_stress"": 0.8005054128465359, ""s"": 0.6900825834544275, ""drift_probe_raw"": 0.09192564935714367, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.0007558918108967181, 0.4131364850426333, 0.19915173502172834, 0.07361060768626006, 0.3133452804384817], ""h_t"": 0.46569655931933174, ""rho_t"": 0.4664089235243811}",strict,,True
2013-10-25,1.0,"[0.0006368028537979216, 0.36981786286207535, 0.22154888761458627, 0.09072750660350766, 0.3172689400660328]",0.3026525669549825,0.1671253404504557,0.20155224060547805,0.2230851272536545,"{""L"": 0.9017337522719601, ""T"": 1.9101565836116552, ""P"": 0.9715112319087452, ""E"": -1.2730714408093142, ""H"": 1.2721261131500496, ""I"": 0.2230851272536545, ""d"": 0.30729989120315787, ""a"": 0.13411036695117476, ""g_raw"": 0.22070512907716633, ""g_stress"": -0.8346982518865429, ""s"": 0.3026525669549825, ""drift_probe_raw"": 0.09390381386194678, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.0006368028537979216, 0.36981786286207535, 0.22154888761458627, 0.09072750660350766, 0.3172689400660328], ""h_t"": 0.1671253404504557, ""rho_t"": 0.20155224060547805}",strict,,True
2013-11-01,3.0,"[0.0007636193972033024, 0.09293240538810295, 0.33242471021349507, 0.3399947066782085, 0.2338845583229901]",0.3774038913946555,0.36435592700391284,0.21890808611799728,-0.17420761838026644,"{""L"": 0.6552087094441056, ""T"": 1.8333891636215727, ""P"": 0.6532748474342673, ""E"": -2.5961444209084794, ""H"": 1.0670884029037595, ""I"": -0.17420761838026644, ""d"": 0.37703932879763913, ""a"": 0.5075894857837084, ""g_raw"": 0.4423144072906738, ""g_stress"": -0.5005820638127224, ""s"": 0.3774038913946555, ""drift_probe_raw"": 0.09537402512859339, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [0.0007636193972033024, 0.09293240538810295, 0.33242471021349507, 0.3399947066782085, 0.2338845583229901], ""h_t"": 0.36435592700391284, ""rho_t"": 0.21890808611799728}",strict,,True
2013-11-08,2.0,"[0.0011241055404919182, 0.1890737970943987, 0.30401164663030733, 0.2086575279790911, 0.29713292275571096]",0.24968655708344528,0.5194346381055909,0.17878863488431818,0.005806733437846823,"{""L"": 0.6628617078498498, ""T"": 1.7031089202335596, ""P"": 0.8114466669011642, ""E"": -1.4846976215152583, ""H"": 1.064094471946977, ""I"": 0.005806733437846823, ""d"": 0.07785689825678173, ""a"": 0.25254449486407005, ""g_raw"": 0.16520069656042588, ""g_stress"": -1.1002846835464704, ""s"": 0.24968655708344528, ""drift_probe_raw"": 0.09693999688000479, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0011241055404919182, 0.1890737970943987, 0.30401164663030733, 0.2086575279790911, 0.29713292275571096], ""h_t"": 0.5194346381055909, ""rho_t"": 0.17878863488431818}",strict,,True
2013-11-15,3.0,"[0.0010512384850291804, 0.09540079922542527, 0.3295167518528335, 0.3353540453885118, 0.23867716504820005]",0.3408304349438863,0.1894890886855898,0.19860485941954042,-0.16442765118429264,"{""L"": 0.7055257688254356, ""T"": 1.5294905971936954, ""P"": 0.7298386194430508, ""E"": -1.2153485101232664, ""H"": 0.9999916714087302, ""I"": -0.16442765118429264, ""d"": 0.29954862187108655, ""a"": 0.18848102608726694, ""g_raw"": 0.24401482397917673, ""g_stress"": -0.6595957126344554, ""s"": 0.3408304349438863, ""drift_probe_raw"": 0.09854837776712731, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [0.0010512384850291804, 0.09540079922542527, 0.3295167518528335, 0.3353540453885118, 0.23867716504820005], ""h_t"": 0.1894890886855898, ""rho_t"": 0.19860485941954042}",strict,,True
2013-11-22,3.0,"[0.0008511452794409925, 0.04481287524020658, 0.31747926508516633, 0.4637849550417048, 0.17307175935348124]",0.2793057976723753,0.26972671337211385,0.1568300640409248,-0.3292047925793587,"{""L"": 0.4971301834870814, ""T"": 1.5931241055862242, ""P"": 0.8125449080122948, ""E"": -2.8604015843041264, ""H"": 0.9595817373530846, ""I"": -0.3292047925793587, ""d"": 0.5063619701018157, ""a"": 0.15234738081028407, ""g_raw"": 0.3293546754560499, ""g_stress"": -0.947907686793211, ""s"": 0.2793057976723753, ""drift_probe_raw"": 0.10038312708499979, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [0.0008511452794409925, 0.04481287524020658, 0.31747926508516633, 0.4637849550417048, 0.17307175935348124], ""h_t"": 0.26972671337211385, ""rho_t"": 0.1568300640409248}",strict,,True
2013-11-29,3.0,"[0.0016063951642122276, 0.07516564259269273, 0.32639913769941353, 0.37762599828033355, 0.21920282626334792]",0.3868423089590321,0.3354691465549522,0.22282125850633805,-0.21850904805573684,"{""L"": 0.37645522478513604, ""T"": 1.469315857761552, ""P"": 0.8037232775930381, ""E"": -1.1105728171900295, ""H"": 0.8657734595288571, ""I"": -0.21850904805573684, ""d"": 0.32246238109893793, ""a"": 0.23619423630134131, ""g_raw"": 0.27932830870013964, ""g_stress"": -0.4606050080184209, ""s"": 0.3868423089590321, ""drift_probe_raw"": 0.10221488880619028, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [0.0016063951642122276, 0.07516564259269273, 0.32639913769941353, 0.37762599828033355, 0.21920282626334792], ""h_t"": 0.3354691465549522, ""rho_t"": 0.22282125850633805}",strict,,True
2013-12-06,4.0,"[0.0010126079180867917, 0.2876636245978794, 0.25824331912054815, 0.13467118882957133, 0.3184092595339143]",0.490178319815557,0.43037685807661163,0.31725379436083023,0.12744707993631343,"{""L"": 1.0288050217239342, ""T"": 1.4249578918793655, ""P"": 0.9510503244288115, ""E"": -1.4416682840622468, ""H"": 1.1480198519545544, ""I"": 0.12744707993631343, ""d"": 0.3300160951818204, ""a"": 0.5214855621287396, ""g_raw"": 0.42575082865528, ""g_stress"": -0.03929177498702863, ""s"": 0.490178319815557, ""drift_probe_raw"": 0.10371889859718256, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.0010126079180867917, 0.2876636245978794, 0.25824331912054815, 0.13467118882957133, 0.3184092595339143], ""h_t"": 0.43037685807661163, ""rho_t"": 0.31725379436083023}",strict,,True
2013-12-13,1.0,"[0.0007897840978797774, 0.4209715816323327, 0.19429385885260678, 0.07279038297071051, 0.31115439244647014]",0.3841046781733595,0.36398404055392675,0.2602198694931859,0.2754285562870955,"{""L"": 1.1431071333007572, ""T"": 1.531891807669919, ""P"": 1.0094261739758887, ""E"": -1.6767049415276933, ""H"": 1.2457615294987467, ""I"": 0.2754285562870955, ""d"": 0.5160744769499513, ""a"": 0.149276903415137, ""g_raw"": 0.33267569018254417, ""g_stress"": -0.47216190214476583, ""s"": 0.3841046781733595, ""drift_probe_raw"": 0.10588492619514447, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.0007897840978797774, 0.4209715816323327, 0.19429385885260678, 0.07279038297071051, 0.31115439244647014], ""h_t"": 0.36398404055392675, ""rho_t"": 0.2602198694931859}",strict,,True
2013-12-20,1.0,"[0.0007902360911835787, 0.485810319915278, 0.16327603366122598, 0.05257525943676571, 0.2975481508955466]",0.471034035320392,0.4168191636439227,0.3246266531327564,0.35060238507647284,"{""L"": 1.0864533333336666, ""T"": 1.6305485655181906, ""P"": 1.0361122688802464, ""E"": -0.3528979693895911, ""H"": 1.264301398484895, ""I"": 0.35060238507647284, ""d"": 0.5515527868594448, ""a"": 0.03537386490924582, ""g_raw"": 0.2934633258843453, ""g_stress"": -0.11599373757611889, ""s"": 0.471034035320392, ""drift_probe_raw"": 0.10813185498354644, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.0007902360911835787, 0.485810319915278, 0.16327603366122598, 0.05257525943676571, 0.2975481508955466], ""h_t"": 0.4168191636439227, ""rho_t"": 0.3246266531327564}",strict,,True
2013-12-27,1.0,"[0.0015408565196720076, 0.38266139498190216, 0.20963830687589866, 0.08729139891386259, 0.3188680427086645]",0.38163448613716905,0.42547235463904554,0.2563253379922158,0.24600570111390352,"{""L"": 0.7674615782921739, ""T"": 1.5771697469977883, ""P"": 0.8944550655406065, ""E"": -1.5651213940786026, ""H"": 1.0826078091512472, ""I"": 0.24600570111390352, ""d"": 0.33957517877102794, ""a"": 0.2976337060624309, ""g_raw"": 0.3186044424167294, ""g_stress"": -0.48261642103455626, ""s"": 0.38163448613716905, ""drift_probe_raw"": 0.10983383930325212, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.0015408565196720076, 0.38266139498190216, 0.20963830687589866, 0.08729139891386259, 0.3188680427086645], ""h_t"": 0.42547235463904554, ""rho_t"": 0.2563253379922158}",strict,,True
2014-01-03,4.0,"[0.0008476042049801987, 0.20350872898931435, 0.2979963388618901, 0.19798697036312882, 0.2996603575806866]",0.2827326356423449,0.33615282014410564,0.1756304371855235,0.023638565913178512,"{""L"": 0.9003018403424753, ""T"": 1.6845179560900778, ""P"": 1.0011610111322828, ""E"": -2.512997931270734, ""H"": 1.199992273551588, ""I"": 0.023638565913178512, ""d"": 0.19807831230323203, ""a"": 0.3806242858982371, ""g_raw"": 0.28935129910073454, ""g_stress"": -0.9309469634942642, ""s"": 0.2827326356423449, ""drift_probe_raw"": 0.11184396270560244, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.0008476042049801987, 0.20350872898931435, 0.2979963388618901, 0.19798697036312882, 0.2996603575806866], ""h_t"": 0.33615282014410564, ""rho_t"": 0.1756304371855235}",strict,,True
2014-01-10,3.0,"[0.000939364122041078, 0.04901733233621149, 0.3186854947904622, 0.4529042809565981, 0.17845352779468718]",0.5883779105923601,0.3653520006320009,0.33137908083169076,-0.3104731251357915,"{""L"": 0.6465030532734359, ""T"": 1.4761541657563737, ""P"": 0.7821772112355525, ""E"": -1.536768598390291, ""H"": 0.9707994821329933, ""I"": -0.3104731251357915, ""d"": 0.6213031572561358, ""a"": 0.437633999954345, ""g_raw"": 0.5294685786052404, ""g_stress"": 0.3572637768502104, ""s"": 0.5883779105923601, ""drift_probe_raw"": 0.11281702127735233, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [0.000939364122041078, 0.04901733233621149, 0.3186854947904622, 0.4529042809565981, 0.17845352779468718], ""h_t"": 0.3653520006320009, ""rho_t"": 0.33137908083169076}",strict,,True
