trade_date,raw_close,adj_close,asof_timestamp
2020-01-02T00:00:00,55.38999938964844,54.021148681640625,2020-01-02T16:00:00
2020-01-03T00:00:00,54.529998779296875,53.18240737915039,2020-01-03T16:00:00
2020-01-06T00:00:00,53.56999969482422,52.24612808227539,2020-01-06T16:00:00
2020-01-07T00:00:00,58.27000045776367,56.82997512817383,2020-01-07T16:00:00
2020-01-08T00:00:00,57.52000045776367,56.098514556884766,2020-01-08T16:00:00
2020-01-09T00:00:00,57.310001373291016,55.89371109008789,2020-01-09T16:00:00
2020-01-10T00:00:00,56.66999816894531,55.26951599121094,2020-01-10T16:00:00
2020-01-13T00:00:00,57.45000076293945,56.030250549316406,2020-01-13T16:00:00
2020-01-14T00:00:00,57.52000045776367,56.098514556884766,2020-01-14T16:00:00
2020-01-15T00:00:00,56.16999816894531,54.781883239746094,2020-01-15T16:00:00
2020-01-16T00:00:00,57.68000030517578,56.25455856323242,2020-01-16T16:00:00
2020-01-17T00:00:00,57.65999984741211,56.23506164550781,2020-01-17T16:00:00
2020-01-21T00:00:00,58.970001220703125,57.5126838684082,2020-01-21T16:00:00
2020-01-22T00:00:00,59.16999816894531,57.70773696899414,2020-01-22T16:00:00
2020-01-23T00:00:00,59.20000076293945,57.737003326416016,2020-01-23T16:00:00
2020-01-24T00:00:00,57.7599983215332,56.332584381103516,2020-01-24T16:00:00
2020-01-27T00:00:00,55.40999984741211,54.04065704345703,2020-01-27T16:00:00
2020-01-28T00:00:00,56.470001220703125,55.07447052001953,2020-01-28T16:00:00
2020-01-29T00:00:00,55.29999923706055,53.933372497558594,2020-01-29T16:00:00
2020-01-30T00:00:00,55.029998779296875,53.670047760009766,2020-01-30T16:00:00
2020-01-31T00:00:00,53.09000015258789,51.77799606323242,2020-01-31T16:00:00
2020-02-03T00:00:00,53.779998779296875,52.45093536376953,2020-02-03T16:00:00
2020-02-04T00:00:00,55.5,54.12843704223633,2020-02-04T16:00:00
2020-02-05T00:00:00,56.77000045776367,55.3670539855957,2020-02-05T16:00:00
2020-02-06T00:00:00,58.68000030517578,57.2298469543457,2020-02-06T16:00:00
2020-02-07T00:00:00,56.880001068115234,55.47433090209961,2020-02-07T16:00:00
2020-02-10T00:00:00,57.33000183105469,55.913211822509766,2020-02-10T16:00:00
2020-02-11T00:00:00,57.25,55.83518981933594,2020-02-11T16:00:00
2020-02-12T00:00:00,59.27000045776367,57.805267333984375,2020-02-12T16:00:00
2020-02-13T00:00:00,59.33000183105469,57.863792419433594,2020-02-13T16:00:00
2020-02-14T00:00:00,58.5,57.05430221557617,2020-02-14T16:00:00
2020-02-18T00:00:00,57.75,56.32282638549805,2020-02-18T16:00:00
2020-02-19T00:00:00,59.9900016784668,58.507476806640625,2020-02-19T16:00:00
2020-02-20T00:00:00,59.0,57.54194641113281,2020-02-20T16:00:00
2020-02-21T00:00:00,56.9900016784668,55.58161544799805,2020-02-21T16:00:00
2020-02-24T00:00:00,55.0099983215332,53.650550842285156,2020-02-24T16:00:00
2020-02-25T00:00:00,52.099998474121094,50.812469482421875,2020-02-25T16:00:00
2020-02-26T00:00:00,52.369998931884766,51.075782775878906,2020-02-26T16:00:00
2020-02-27T00:00:00,50.58000183105469,49.33002471923828,2020-02-27T16:00:00
2020-02-28T00:00:00,52.560001373291016,51.2610969543457,2020-02-28T16:00:00
2020-03-02T00:00:00,54.59000015258789,53.240928649902344,2020-03-02T16:00:00
2020-03-03T00:00:00,51.79999923706055,50.51987075805664,2020-03-03T16:00:00
2020-03-04T00:00:00,55.290000915527344,53.92361831665039,2020-03-04T16:00:00
2020-03-05T00:00:00,53.720001220703125,52.39243698120117,2020-03-05T16:00:00
2020-03-06T00:00:00,51.470001220703125,50.198028564453125,2020-03-06T16:00:00
2020-03-09T00:00:00,45.970001220703125,44.833946228027344,2020-03-09T16:00:00
2020-03-10T00:00:00,47.86000061035156,46.67723846435547,2020-03-10T16:00:00
2020-03-11T00:00:00,43.720001220703125,42.63955307006836,2020-03-11T16:00:00
2020-03-12T00:00:00,38.810001373291016,37.85089111328125,2020-03-12T16:00:00
2020-03-13T00:00:00,42.9900016784668,41.92759323120117,2020-03-13T16:00:00
2020-03-16T00:00:00,34.470001220703125,33.61814880371094,2020-03-16T16:00:00
2020-03-17T00:00:00,37.380001068115234,36.456233978271484,2020-03-17T16:00:00
2020-03-18T00:00:00,34.689998626708984,33.83271026611328,2020-03-18T16:00:00
2020-03-19T00:00:00,36.290000915527344,35.39316940307617,2020-03-19T16:00:00
2020-03-20T00:00:00,36.11000061035156,35.217613220214844,2020-03-20T16:00:00
2020-03-23T00:00:00,38.25,37.304744720458984,2020-03-23T16:00:00
2020-03-24T00:00:00,43.27000045776367,42.20067596435547,2020-03-24T16:00:00
2020-03-25T00:00:00,42.5,41.449703216552734,2020-03-25T16:00:00
2020-03-26T00:00:00,44.790000915527344,43.683109283447266,2020-03-26T16:00:00
2020-03-27T00:00:00,43.47999954223633,42.40548324584961,2020-03-27T16:00:00
2020-03-30T00:00:00,44.52000045776367,43.41978454589844,2020-03-30T16:00:00
2020-03-31T00:00:00,42.060001373291016,41.02058029174805,2020-03-31T16:00:00
2020-04-01T00:00:00,39.88999938964844,38.90420150756836,2020-04-01T16:00:00
2020-04-02T00:00:00,41.09000015258789,40.07454299926758,2020-04-02T16:00:00
2020-04-03T00:00:00,41.220001220703125,40.20133972167969,2020-04-03T16:00:00
2020-04-06T00:00:00,46.369998931884766,45.22407150268555,2020-04-06T16:00:00
2020-04-07T00:00:00,46.540000915527344,45.38987350463867,2020-04-07T16:00:00
2020-04-08T00:00:00,48.290000915527344,47.09661865234375,2020-04-08T16:00:00
2020-04-09T00:00:00,46.130001068115234,44.989994049072266,2020-04-09T16:00:00
2020-04-13T00:00:00,46.16999816894531,45.029014587402344,2020-04-13T16:00:00
2020-04-14T00:00:00,47.619998931884766,46.443180084228516,2020-04-14T16:00:00
2020-04-15T00:00:00,46.43000030517578,45.282588958740234,2020-04-15T16:00:00
2020-04-16T00:00:00,45.529998779296875,44.404823303222656,2020-04-16T16:00:00
2020-04-17T00:00:00,45.70000076293945,44.57061767578125,2020-04-17T16:00:00
2020-04-20T00:00:00,43.400001525878906,42.32746505737305,2020-04-20T16:00:00
2020-04-21T00:00:00,41.40999984741211,40.38664245605469,2020-04-21T16:00:00
2020-04-22T00:00:00,43.90999984741211,42.82485580444336,2020-04-22T16:00:00
2020-04-23T00:00:00,43.77000045776367,42.68832015991211,2020-04-23T16:00:00
2020-04-24T00:00:00,44.15999984741211,43.06868362426758,2020-04-24T16:00:00
2020-04-27T00:00:00,45.279998779296875,44.1610107421875,2020-04-27T16:00:00
2020-04-28T00:00:00,45.310001373291016,44.190250396728516,2020-04-28T16:00:00
2020-04-29T00:00:00,49.83000183105469,48.59856033325195,2020-04-29T16:00:00
2020-04-30T00:00:00,47.88999938964844,46.70649719238281,2020-04-30T16:00:00
2020-05-01T00:00:00,45.060001373291016,43.94644546508789,2020-05-01T16:00:00
2020-05-04T00:00:00,44.459999084472656,43.361263275146484,2020-05-04T16:00:00
2020-05-05T00:00:00,45.40999984741211,44.28779220581055,2020-05-05T16:00:00
2020-05-06T00:00:00,46.08000183105469,44.94123458862305,2020-05-06T16:00:00
2020-05-07T00:00:00,46.59000015258789,45.43862533569336,2020-05-07T16:00:00
2020-05-08T00:00:00,48.25,47.0576057434082,2020-05-08T16:00:00
2020-05-11T00:00:00,48.20000076293945,47.00883865356445,2020-05-11T16:00:00
2020-05-12T00:00:00,45.689998626708984,44.56086349487305,2020-05-12T16:00:00
2020-05-13T00:00:00,43.529998779296875,42.45424270629883,2020-05-13T16:00:00
2020-05-14T00:00:00,45.72999954223633,44.599884033203125,2020-05-14T16:00:00
2020-05-15T00:00:00,44.40999984741211,43.31250762939453,2020-05-15T16:00:00
2020-05-18T00:00:00,45.91999816894531,44.78518295288086,2020-05-18T16:00:00
2020-05-19T00:00:00,45.119998931884766,44.00495147705078,2020-05-19T16:00:00
2020-05-20T00:00:00,46.63999938964844,45.487388610839844,2020-05-20T16:00:00
2020-05-21T00:00:00,45.220001220703125,44.10248947143555,2020-05-21T16:00:00
2020-05-22T00:00:00,44.939998626708984,43.829402923583984,2020-05-22T16:00:00
2020-05-26T00:00:00,45.79999923706055,44.668155670166016,2020-05-26T16:00:00
2020-05-27T00:00:00,49.45000076293945,48.22794723510742,2020-05-27T16:00:00
2020-05-28T00:00:00,46.470001220703125,45.321590423583984,2020-05-28T16:00:00
2020-05-29T00:00:00,47.90999984741211,46.72600173950195,2020-05-29T16:00:00
2020-06-01T00:00:00,46.34000015258789,45.19480895996094,2020-06-01T16:00:00
2020-06-02T00:00:00,46.81999969482422,45.662933349609375,2020-06-02T16:00:00
2020-06-03T00:00:00,48.91999816894531,47.7110481262207,2020-06-03T16:00:00
2020-06-04T00:00:00,51.220001220703125,49.95420837402344,2020-06-04T16:00:00
2020-06-05T00:00:00,53.720001220703125,52.39243698120117,2020-06-05T16:00:00
2020-06-08T00:00:00,53.70000076293945,52.3729133605957,2020-06-08T16:00:00
2020-06-09T00:00:00,53.150001525878906,51.83651351928711,2020-06-09T16:00:00
2020-06-10T00:00:00,52.470001220703125,51.173316955566406,2020-06-10T16:00:00
2020-06-11T00:00:00,48.52000045776367,47.32094192504883,2020-06-11T16:00:00
2020-06-12T00:00:00,48.689998626708984,47.48672866821289,2020-06-12T16:00:00
2020-06-15T00:00:00,49.2400016784668,48.02313995361328,2020-06-15T16:00:00
2020-06-16T00:00:00,51.02000045776367,49.7591552734375,2020-06-16T16:00:00
2020-06-17T00:00:00,50.959999084472656,49.70063400268555,2020-06-17T16:00:00
2020-06-18T00:00:00,50.47999954223633,49.23249816894531,2020-06-18T16:00:00
2020-06-19T00:00:00,50.83000183105469,49.57384490966797,2020-06-19T16:00:00
2020-06-22T00:00:00,51.150001525878906,49.88594436645508,2020-06-22T16:00:00
2020-06-23T00:00:00,49.84000015258789,48.608314514160156,2020-06-23T16:00:00
2020-06-24T00:00:00,48.290000915527344,47.09661865234375,2020-06-24T16:00:00
2020-06-25T00:00:00,49.189998626708984,47.974361419677734,2020-06-25T16:00:00
2020-06-26T00:00:00,48.4900016784668,47.291683197021484,2020-06-26T16:00:00
2020-06-29T00:00:00,49.150001525878906,47.93537139892578,2020-06-29T16:00:00
2020-06-30T00:00:00,51.52000045776367,50.24679183959961,2020-06-30T16:00:00
2020-07-01T00:00:00,49.70000076293945,48.47176742553711,2020-07-01T16:00:00
2020-07-02T00:00:00,49.83000183105469,48.59856033325195,2020-07-02T16:00:00
2020-07-06T00:00:00,50.91999816894531,49.66162109375,2020-07-06T16:00:00
2020-07-07T00:00:00,49.09000015258789,47.87685012817383,2020-07-07T16:00:00
2020-07-08T00:00:00,49.709999084472656,48.481529235839844,2020-07-08T16:00:00
2020-07-09T00:00:00,49.97999954223633,48.744850158691406,2020-07-09T16:00:00
2020-07-10T00:00:00,50.70000076293945,49.44705581665039,2020-07-10T16:00:00
2020-07-13T00:00:00,49.459999084472656,48.237693786621094,2020-07-13T16:00:00
2020-07-14T00:00:00,49.709999084472656,48.481529235839844,2020-07-14T16:00:00
2020-07-15T00:00:00,50.5099983215332,49.261749267578125,2020-07-15T16:00:00
2020-07-16T00:00:00,50.099998474121094,48.86188507080078,2020-07-16T16:00:00
2020-07-17T00:00:00,49.470001220703125,48.247459411621094,2020-07-17T16:00:00
2020-07-20T00:00:00,51.209999084472656,49.9444580078125,2020-07-20T16:00:00
2020-07-21T00:00:00,51.52000045776367,50.24679183959961,2020-07-21T16:00:00
2020-07-22T00:00:00,51.650001525878906,50.37357711791992,2020-07-22T16:00:00
2020-07-23T00:00:00,52.63999938964844,51.339115142822266,2020-07-23T16:00:00
2020-07-24T00:00:00,50.02000045776367,48.783851623535156,2020-07-24T16:00:00
2020-07-27T00:00:00,51.59000015258789,50.315059661865234,2020-07-27T16:00:00
2020-07-28T00:00:00,50.09000015258789,48.852134704589844,2020-07-28T16:00:00
2020-07-29T00:00:00,50.38999938964844,49.144718170166016,2020-07-29T16:00:00
2020-07-30T00:00:00,50.7400016784668,49.48606491088867,2020-07-30T16:00:00
2020-07-31T00:00:00,50.060001373291016,48.822879791259766,2020-07-31T16:00:00
2020-08-03T00:00:00,50.38999938964844,49.144718170166016,2020-08-03T16:00:00
2020-08-04T00:00:00,51.29999923706055,50.032230377197266,2020-08-04T16:00:00
2020-08-05T00:00:00,51.04999923706055,49.78841018676758,2020-08-05T16:00:00
2020-08-06T00:00:00,48.70000076293945,47.496490478515625,2020-08-06T16:00:00
2020-08-07T00:00:00,48.75,47.545249938964844,2020-08-07T16:00:00
2020-08-10T00:00:00,49.150001525878906,47.93537139892578,2020-08-10T16:00:00
2020-08-11T00:00:00,47.7599983215332,46.579715728759766,2020-08-11T16:00:00
2020-08-12T00:00:00,48.47999954223633,47.281925201416016,2020-08-12T16:00:00
2020-08-13T00:00:00,46.13999938964844,44.999755859375,2020-08-13T16:00:00
2020-08-14T00:00:00,45.599998474121094,44.47309112548828,2020-08-14T16:00:00
2020-08-17T00:00:00,45.220001220703125,44.10248947143555,2020-08-17T16:00:00
2020-08-18T00:00:00,44.400001525878906,43.3027458190918,2020-08-18T16:00:00
2020-08-19T00:00:00,44.04999923706055,42.96139144897461,2020-08-19T16:00:00
2020-08-20T00:00:00,42.9900016784668,41.92759323120117,2020-08-20T16:00:00
2020-08-21T00:00:00,42.65999984741211,41.605751037597656,2020-08-21T16:00:00
2020-08-24T00:00:00,43.7599983215332,42.678565979003906,2020-08-24T16:00:00
2020-08-25T00:00:00,45.099998474121094,43.98544692993164,2020-08-25T16:00:00
2020-08-26T00:00:00,44.959999084472656,43.84890365600586,2020-08-26T16:00:00
2020-08-27T00:00:00,44.619998931884766,43.517303466796875,2020-08-27T16:00:00
2020-08-28T00:00:00,45.689998626708984,44.56086349487305,2020-08-28T16:00:00
2020-08-31T00:00:00,45.5099983215332,44.38531494140625,2020-08-31T16:00:00
2020-09-01T00:00:00,45.7599983215332,44.62913513183594,2020-09-01T16:00:00
2020-09-02T00:00:00,47.83000183105469,46.647987365722656,2020-09-02T16:00:00
2020-09-03T00:00:00,46.33000183105469,45.18505859375,2020-09-03T16:00:00
2020-09-04T00:00:00,46.47999954223633,45.33134460449219,2020-09-04T16:00:00
2020-09-08T00:00:00,45.029998779296875,43.91717529296875,2020-09-08T16:00:00
2020-09-09T00:00:00,45.150001525878906,44.03421401977539,2020-09-09T16:00:00
2020-09-10T00:00:00,44.869998931884766,43.76114273071289,2020-09-10T16:00:00
2020-09-11T00:00:00,46.09000015258789,44.95099639892578,2020-09-11T16:00:00
2020-09-14T00:00:00,49.029998779296875,47.81832504272461,2020-09-14T16:00:00
2020-09-15T00:00:00,49.04999923706055,47.837833404541016,2020-09-15T16:00:00
2020-09-16T00:00:00,50.209999084472656,48.96916198730469,2020-09-16T16:00:00
2020-09-17T00:00:00,50.97999954223633,49.72013854980469,2020-09-17T16:00:00
2020-09-18T00:00:00,50.7400016784668,49.48606491088867,2020-09-18T16:00:00
2020-09-21T00:00:00,49.150001525878906,47.93537139892578,2020-09-21T16:00:00
2020-09-22T00:00:00,49.70000076293945,48.47176742553711,2020-09-22T16:00:00
2020-09-23T00:00:00,49.849998474121094,48.618064880371094,2020-09-23T16:00:00
2020-09-24T00:00:00,49.470001220703125,48.247459411621094,2020-09-24T16:00:00
2020-09-25T00:00:00,49.13999938964844,47.92561340332031,2020-09-25T16:00:00
2020-09-28T00:00:00,49.720001220703125,48.491275787353516,2020-09-28T16:00:00
2020-09-29T00:00:00,50.709999084472656,49.456809997558594,2020-09-29T16:00:00
2020-09-30T00:00:00,46.959999084472656,45.79948425292969,2020-09-30T16:00:00
2020-10-01T00:00:00,47.91999816894531,46.73575973510742,2020-10-01T16:00:00
2020-10-02T00:00:00,46.54999923706055,45.399620056152344,2020-10-02T16:00:00
2020-10-05T00:00:00,47.599998474121094,46.423667907714844,2020-10-05T16:00:00
2020-10-06T00:00:00,47.31999969482422,46.15058517456055,2020-10-06T16:00:00
2020-10-07T00:00:00,48.40999984741211,47.21364974975586,2020-10-07T16:00:00
2020-10-08T00:00:00,49.900001525878906,48.66682815551758,2020-10-08T16:00:00
2020-10-09T00:00:00,49.88999938964844,48.65707015991211,2020-10-09T16:00:00
2020-10-12T00:00:00,50.68000030517578,49.42755889892578,2020-10-12T16:00:00
2020-10-13T00:00:00,51.849998474121094,50.568641662597656,2020-10-13T16:00:00
2020-10-14T00:00:00,51.630001068115234,50.35408020019531,2020-10-14T16:00:00
2020-10-15T00:00:00,51.939998626708984,50.65641784667969,2020-10-15T16:00:00
2020-10-16T00:00:00,51.61000061035156,50.334571838378906,2020-10-16T16:00:00
2020-10-19T00:00:00,52.630001068115234,51.32937240600586,2020-10-19T16:00:00
2020-10-20T00:00:00,53.529998779296875,52.20711135864258,2020-10-20T16:00:00
2020-10-21T00:00:00,53.310001373291016,51.9925537109375,2020-10-21T16:00:00
2020-10-22T00:00:00,54.380001068115234,53.03611373901367,2020-10-22T16:00:00
2020-10-23T00:00:00,52.849998474121094,51.5439338684082,2020-10-23T16:00:00
2020-10-26T00:00:00,52.13999938964844,50.851478576660156,2020-10-26T16:00:00
2020-10-27T00:00:00,51.959999084472656,50.675926208496094,2020-10-27T16:00:00
2020-10-28T00:00:00,50.0,48.76435089111328,2020-10-28T16:00:00
2020-10-29T00:00:00,50.47999954223633,49.23249816894531,2020-10-29T16:00:00
2020-10-30T00:00:00,50.34000015258789,49.095947265625,2020-10-30T16:00:00
2020-11-02T00:00:00,49.709999084472656,48.481529235839844,2020-11-02T16:00:00
2020-11-03T00:00:00,51.08000183105469,49.817665100097656,2020-11-03T16:00:00
2020-11-04T00:00:00,51.959999084472656,50.675926208496094,2020-11-04T16:00:00
2020-11-05T00:00:00,54.58000183105469,53.23117446899414,2020-11-05T16:00:00
2020-11-06T00:00:00,55.15999984741211,53.79684066772461,2020-11-06T16:00:00
2020-11-09T00:00:00,55.959999084472656,54.57706832885742,2020-11-09T16:00:00
2020-11-10T00:00:00,55.40999984741211,54.04065704345703,2020-11-10T16:00:00
2020-11-11T00:00:00,56.36000061035156,54.96717834472656,2020-11-11T16:00:00
2020-11-12T00:00:00,56.25,54.859901428222656,2020-11-12T16:00:00
2020-11-13T00:00:00,57.93000030517578,56.498382568359375,2020-11-13T16:00:00
