week_end,L_t,T_t,P_t,E_t,H_t,I_t,state_probs_json,state_label,d_t,a_t,g_t_raw,g_t_stress,s_t,drift_probe_raw,drift_flag,maha,huber_weight,eigval_1,eigval_2_raw,eigval_2_reg,condition_number_raw,condition_number_reg,eigval_2_was_floored,state_ok,is_warm
2020-03-20,-2.706450340212382,-2.2312770754073123,-5.275723585605723,1.578423997708835,-3.182458008878943,-3.7972002421596125,"[2.168e-07, 9e-10, 0.0, 0.9999997823, 0.0]",S1,10.728776319296536,2.738063162357463,6.733419740826999,5.991286511330656,0.997505791502422,-0.20987846429106585,0,12.255674476420907,0.20398714120629033,0.32994219767256416,0.08604270493662612,0.08604270493662612,3.8346330222368037,3.8346330222368037,False,True,True
2020-03-13,-1.3216589015953768,-0.9970666693665298,-3.917499138555449,0.1876061059634817,-1.8570116795552984,-2.844488561717907,"[2.11319e-05, 3.3663e-06, 1.39e-08, 0.9999754878, 0.0]",S3,8.56307739474756,3.795742109989091,6.179409752368326,4.718819858485728,0.9911532574906587,-0.2058370721921971,0,9.342892951627736,0.26758307228217204,0.3266521503413678,0.08379311383966603,0.08379311383966603,3.898317360140124,3.898317360140124,False,True,True
2008-10-10,-2.10555162636246,-3.0910857901694753,-4.269514041471402,0.0,-2.9914791874721507,-2.09400519318877,,WARMUP,2.486851722301922,1.1085626278084497,1.7977071750551858,5.08858434656541,0.9938710519689009,-0.33899240441381945,0,8.79842313896215,0.2841418241104163,0.35179304744928275,0.09620952987957387,0.09620952987957387,3.6565301575594904,3.6565301575594904,False,True,False
2007-08-17,-1.9835829349184368,0.41493561882877483,-1.6845303141022916,0.0,-1.0693382859028764,-1.4626547206055753,,WARMUP,1.2448332438108811,0.10727414880601711,0.6760536963084491,,,-0.355738712494164,0,8.388475566838634,0.29802792892227203,0.10958677196547928,0.055849314428262346,0.055849314428262346,1.9621865207717444,1.9621865207717444,False,True,False
2020-04-03,-3.685038321974259,-1.512714536819407,-3.596747163809323,1.1841835737487578,-2.902652207628827,-2.5886051638896435,"[0.0001103919, 1.0028e-06, 1.8e-09, 0.9998886034, 0.0]",S1,5.336269535790566,1.1782757401768258,3.257272637983696,2.6548229441796014,0.934307628568481,-0.20060201454217075,0,8.142544753066097,0.30702932262774707,0.3450016790152192,0.08852110823867433,0.08852110823867433,3.897394484544988,3.897394484544988,False,True,True
2020-03-27,-2.992773203589408,-1.4027854347747455,-4.8753057904388,1.3158969851632443,-2.906910631216624,-2.401897246854216,"[0.001502902, 7.3356e-06, 9.8e-09, 0.9984897522, 3e-10]",S1,6.350897468192535,4.913965847202952,5.632431657697744,4.842805023219182,0.9921767796947756,-0.20639017714469443,0,7.928461705930145,0.3153196789902017,0.33765264649440696,0.08720468674612106,0.08720468674612106,3.871955270906653,3.871955270906653,False,True,True
2008-10-24,-2.308163699946306,-3.2275072472636053,-4.550521180437964,0.0,-3.190523311630275,-1.7802038907204727,,WARMUP,1.510396960725436,0.2959512389554439,0.90317409984044,2.116424358821372,0.8924893202970571,-0.35384988651863636,0,7.73195480331967,0.323333498913708,0.361072770320132,0.10083858431681493,0.10083858431681493,3.5807005102899168,3.5807005102899168,False,True,False
2008-10-17,-2.193610759298177,-2.798771077774962,-4.006283561168122,0.0,-2.858585071232538,-1.8334025605410154,,WARMUP,1.7505187338464347,0.7380311659052764,1.2442749498758556,3.226538358172994,0.9618208392239164,-0.34546962978004925,0,7.702792431437108,0.3245576227391052,0.3555514881016659,0.09873267659942304,0.09873267659942304,3.6011531374177657,3.6011531374177657,False,True,False
2007-08-10,-1.6755918159546823,0.7412176921089006,-1.349345097305493,0.0,-0.748146808470131,-1.240209687357525,,WARMUP,1.144859977347661,0.29620363519659065,0.7205318062721259,,,-0.3519887902186435,0,7.1167433123501525,0.3512842729147735,0.10929482885969535,0.05399061812919294,0.05399061812919294,2.0243300159699267,2.0243300159699267,False,True,False
2020-04-17,-2.9963199484023555,0.25361974021210654,-2.268325174365988,0.04901811509731013,-1.676842363878202,1.2020139228387863,"[0.1952559689, 0.0029527273, 0.0002271809, 1.1e-09, 0.8015641217]",S4,9.667732139257808,3.935976154584852,6.80185414692133,4.829616874691889,0.9920737457651082,-0.20295501904823068,0,6.158202345683618,0.4059626266993792,0.3594616629200502,0.09139692941674882,0.09139692941674882,3.9329730792266373,3.9329730792266373,False,True,True
