week_end,L_t,T_t,P_t,E_t,H_t,I_t,state_probs_json,state_label,d_t,a_t,g_t_raw,g_t_stress,s_t,drift_probe_raw,drift_flag,maha,huber_weight,eigval_1,eigval_2_raw,eigval_2_reg,condition_number_raw,condition_number_reg,eigval_2_was_floored,state_ok,is_warm
2003-12-12,,,1.503859436890829,,,,,WARMUP,,,,,,-1.8095173628360435,1,0.0,1.0,0.0928011260844456,0.04498005711509976,0.04498005711509976,2.063161588411864,2.063161588411864,False,True,False
2003-12-19,,,1.4865997446436892,,,,,WARMUP,,,,,,-1.819945235178393,1,0.0,1.0,0.0928011260844456,0.04498005711509976,0.04498005711509976,2.063161588411864,2.063161588411864,False,True,False
2003-12-26,,,1.474035967271662,,,,,WARMUP,,,,,,-1.8118987466370295,1,0.0,1.0,0.0928011260844456,0.04498005711509976,0.04498005711509976,2.063161588411864,2.063161588411864,False,True,False
2004-01-02,,,1.4437260493248254,,,,,WARMUP,,,,,,-1.854714373314679,1,0.0,1.0,0.0928011260844456,0.04498005711509976,0.04498005711509976,2.063161588411864,2.063161588411864,False,True,False
2004-01-09,,,1.612428375994357,,,,,WARMUP,,,,,,-1.802044377898586,1,0.0,1.0,0.0928011260844456,0.04498005711509976,0.04498005711509976,2.063161588411864,2.063161588411864,False,True,False
2004-02-13,,,1.4715243931570368,,,,,WARMUP,,,,,,-1.8223548456165592,1,0.0,1.0,0.0928011260844456,0.04498005711509976,0.04498005711509976,2.063161588411864,2.063161588411864,False,True,False
2004-02-20,,,1.44540118992971,,,,,WARMUP,,,,,,-2.014243560193926,1,0.0,1.0,0.0928011260844456,0.04498005711509976,0.04498005711509976,2.063161588411864,2.063161588411864,False,True,False
2004-02-27,,,1.505583863364583,,,,,WARMUP,,,,,,-2.2481058492718957,1,0.0,1.0,0.0928011260844456,0.04498005711509976,0.04498005711509976,2.063161588411864,2.063161588411864,False,True,False
2004-03-05,,,1.4721457505006423,,,,,WARMUP,,,,,,-2.308127342363435,1,0.0,1.0,0.0928011260844456,0.04498005711509976,0.04498005711509976,2.063161588411864,2.063161588411864,False,True,False
2004-03-12,,,1.0762632866456876,,,,,WARMUP,,,,,,-2.3519978377320716,1,0.0,1.0,0.0928011260844456,0.04498005711509976,0.04498005711509976,2.063161588411864,2.063161588411864,False,True,False
2004-03-19,,,0.9567934227163679,,,,,WARMUP,,,,,,-2.5097536576732455,1,0.0,1.0,0.0928011260844456,0.04498005711509976,0.04498005711509976,2.063161588411864,2.063161588411864,False,True,False
2004-03-26,,,1.102744157471413,,,,,WARMUP,,,,,,-2.5606987504202987,1,0.0,1.0,0.0928011260844456,0.04498005711509976,0.04498005711509976,2.063161588411864,2.063161588411864,False,True,False
2004-04-02,,,1.2628684475277425,,,,,WARMUP,,,,,,-2.506200477507235,1,0.0,1.0,0.0928011260844456,0.04498005711509976,0.04498005711509976,2.063161588411864,2.063161588411864,False,True,False
2004-04-09,,,1.1865467347828154,,,,,WARMUP,,,,,,-2.4543466299884393,1,0.0,1.0,0.0928011260844456,0.04498005711509976,0.04498005711509976,2.063161588411864,2.063161588411864,False,True,False
2004-04-16,,,1.1952775384044871,,,,,WARMUP,,,,,,-2.4355181789187363,1,0.0,1.0,0.0928011260844456,0.04498005711509976,0.04498005711509976,2.063161588411864,2.063161588411864,False,True,False
2004-04-23,,,1.2852151430813676,,,,,WARMUP,,,,,,-2.41714450661451,1,0.0,1.0,0.0928011260844456,0.04498005711509976,0.04498005711509976,2.063161588411864,2.063161588411864,False,True,False
2004-04-30,,,0.7831856298867492,,,,,WARMUP,,,,,,-2.3094354182473498,1,0.0,1.0,0.0928011260844456,0.04498005711509976,0.04498005711509976,2.063161588411864,2.063161588411864,False,True,False
2004-05-07,,,0.7241501548288644,,,,,WARMUP,,,,,,-2.204296242145626,1,0.0,1.0,0.0928011260844456,0.04498005711509976,0.04498005711509976,2.063161588411864,2.063161588411864,False,True,False
2004-05-14,,,0.6692188577773873,,,,,WARMUP,,,,,,-1.966744101104665,1,0.0,1.0,0.0928011260844456,0.04498005711509976,0.04498005711509976,2.063161588411864,2.063161588411864,False,True,False
